company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
NICE Actimize,"Chicago, IL, US",Data Scientist,2019-06-29,"This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills. At Mattersight we help...",https://www.linkedin.com/jobs/view/data-scientist-at-nice-actimize-1348603596?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NICE ActimizeChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Computation Limited,"Chicago, IL, US","Postdoc Position in Expanding Machine Learning Beyond Social Prediction to Explanation, Intervention",2019-03-22,"Experience with some of the following will be helpful: causal analysis, deep neural networks, Bayesian inference, probabilistic ...",https://www.linkedin.com/jobs/view/postdoc-position-in-expanding-machine-learning-beyond-social-prediction-to-explanation-intervention-at-computation-limited-1224983287?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Computation LimitedChicago, IL, US 
",Entry level,Full-time,"Research, Analyst, Information Technology","Information Technology and Services, Computer Software, Research"
UL,"Northbrook, Illinois",Data Scientist,2019-07-30,The Predictive Modeling and Analytics Group at UL is looking for a data scientist/machine learning expert to deliver trustworthy insights...,https://www.linkedin.com/jobs/view/data-scientist-at-ul-1390725268?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ULNorthbrook, Illinois 
The Predictive Modeling and Analytics Group at UL is looking for a data scientist/machine learning expert to deliver trustworthy insights for a variety of projects.  Ideal team member must have the mathematical and statistical expertise with a strong self-motivation to stay informed about the latest trends in the discipline. The Data Scientist will support global team projects and be hands on in the entire process from data prepping to exploratory data analysis to modeling building and validation.  
  
",Associate,Full-time,Other,Public Safety
QuantumBlack,"Chicago, IL, US",Principal Data Scientist - QuantumBlack,2019-07-17,Healthcare Efficiency– We helped a healthcare provider improve their clinical trial practices by identifying congestion in diagnostic ...,https://www.linkedin.com/jobs/view/principal-data-scientist-quantumblack-at-quantumblack-1358350563?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"QuantumBlackChicago, IL, US 
",Entry level,Full-time,"Strategy/Planning, Consulting, Information Technology","Semiconductors, Information Technology and Services"
Ethosia,"Chicago, IL, US",Deep Learning Researcher - Chicago,2019-07-02,"Use your creativity, imagination, and skills to transform the way businesses solve day-to-day operational challenges. Strong analytical ...",https://www.linkedin.com/jobs/view/deep-learning-researcher-chicago-at-ethosia-1376858857?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"EthosiaChicago, IL, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
Capgemini,"Chicago, IL, US",Artificial Intelligence - Analytics Data Science Senior Consultant - Chicago,2019-07-05,"Required Skills And Experience. Experience with common data science tools such as Python, R, Pytorch, TensorFlow, Keras, NLTK, Spacy, or ...",https://www.linkedin.com/jobs/view/artificial-intelligence-analytics-data-science-senior-consultant-chicago-at-capgemini-1355382732?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CapgeminiChicago, IL, US 
",Not Applicable,Full-time,Other,"Information Technology and Services, Management Consulting, Outsourcing/Offshoring"
ThinkMarkets,"Chicago, Illinois",Marketing Data Scientist- Chicago,2019-07-10,ThinkMarkets are looking for an experienced Marketing Data Scientist to apply statistical and machine learning models to drive investment...,https://www.linkedin.com/jobs/view/marketing-data-scientist-chicago-at-thinkmarkets-1348364999?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ThinkMarketsChicago, Illinois 
ThinkMarkets are looking for an experienced Marketing Data Scientist to apply statistical and machine learning models to drive investment decisions for ThinkMarkets’ marketing budget.  
   
In this role, you will be responsible for forming quantitative models and developing actionable analytical solutions that will inform decisions across ThinkMarkets’ marketing budget, accelerating both demand and supply growth. The Marketing Data Scientist will be in charge of raising the understanding of how marketing contributes to our objectives, identifying and measuring the performance drivers for all marketing activity, modelling future results and optimising the effectiveness of marketing activity. In this role, you will devise and implement experiments to explore new ways to deliver measurable performance gains and help to establish and foster an outcome-orientated and evidence-led culture based on sound scientific principles  
   
This role leads and implements the longer-term strategy for marketing science, shaping a new approach to analysis, championing the blended use of data, technology and customer insight and ensuring the whole of Marketing uses what we learn to drive greater effectiveness and keep our customers at the centre of what we do.  
   
The right person for this role will have a passion for leveraging large scale data analysis, predictive modelling, machine learning, experimentation and technology to power decisions across our marketing investment.  
   
   
Responsibilities:  
   
   
You will:  
   
   
   
Requirements:  
   
",Mid-Senior level,Full-time,"Marketing, Information Technology, Finance","Financial Services, Information Technology and Services, Banking"
Shirley Ryan AbilityLab,"Chicago, IL, US","Data Scientist - ENTERPRISE DATA ANALYTICS, Full-time",2019-04-24,"The ideal candidate loves data, demonstrates a growth mindset with continuous learning, possesses an interest in the intersection of ...",https://www.linkedin.com/jobs/view/data-scientist-enterprise-data-analytics-full-time-at-shirley-ryan-abilitylab-1234469321?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Shirley Ryan AbilityLabChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Health, Wellness and Fitness, Hospital & Health Care"
Amazon Web Services (AWS),"Chicago, IL, US",Data Scientist - Nationwide Opportunities,2019-07-21,"If you have experience with AI, including building ML or DL models, we’d like to have you on our team. Combination of deep technical ...",https://www.linkedin.com/jobs/view/data-scientist-nationwide-opportunities-at-amazon-web-services-aws-1331946438?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Chicago, IL, US 
",Not Applicable,Full-time,"Consulting, Information Technology, Engineering","Computer Software, Information Technology and Services, Internet"
Catalina USA,"Chicago, IL, US",Lead Data Scientist,2019-08-01,"Ph.D. in machine learning, computer science, engineering, mathematics, statistics, operations research, or related discipline AND 5+ ...",https://www.linkedin.com/jobs/view/lead-data-scientist-at-catalina-usa-1406290550?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Catalina USAChicago, IL, US 
",Mid-Senior level,Full-time,Other,Marketing and Advertising
"SMS Assist, L.L.C.","Chicago, IL, US",Principal Data Scientist,2019-03-07,"This individual is responsible for developing the big data strategy, building the data science team that will focus on implementing and ...",https://www.linkedin.com/jobs/view/principal-data-scientist-at-sms-assist-l-l-c-1177963042?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SMS Assist, L.L.C.Chicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Lawrence Harvey Search & Selection Limited,"Alpharetta, Georgia",Leading Data Scientist- Special Projects,2019-07-29,Ideal candidates enjoy day-to-day data science problem-solving mixed with high levels of customer interaction. My client’s technology ...,https://www.linkedin.com/jobs/view/leading-data-scientist-special-projects-at-lawrence-harvey-search-selection-limited-1344574240?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Lawrence Harvey Search & Selection LimitedAlpharetta, Georgia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Leading Data Scientist- Special Projects- Atlanta, Georgia or Dallas, Texas  
   
I have a magnificent opportunity with a top tier AI, Machine Learning, Deep learning, and Advanced Analytics Firm that is changing the world by being the most advanced enterprise machine learning platform.  My client’s technology captures the knowledge, experience and best practices of the world’s leading data scientists, delivering unmatched levels of automation and ease-of-use for machine learning initiatives.  My client’s technology enables users to build and deploy highly accurate machine learning models in a fraction of the time.  
   
They are looking to add a Data Scientist-Special Projects- to their team to work on unique project initiated by the CEO and is confidential at this point.  These projects will involve analyzing and interpreting big datasets with Pyspark  
   
As a Leading Data Scientist your work will involve many real-world problems. The candidate should ex machine learning expert with in-depth knowledge of structuring big data.  
   
The individual must have experience driving large scale advanced data science projects to completion from end-to end, leveraging a wide array of Machine learning techniques.   Ideal candidates enjoy day-to-day data science problem-solving mixed with high levels of customer interaction.  
  
Main Requirements  
§  4-10+ years of relevant work experience on data science projects  
§  Expertise with Python  
§  Experience working in a Pyspark or Spark environment  
§  Working onsite full-time with a customer  
§  Hands-on experience building and implementing predictive models  
§  Experience with machine learning techniques  
§  Problem solving ability using Machine Learning Techniques  
§  Strong understanding of applied statistics and data mining/munging techniques  
§  Excellent organizational, communication, writing and interpersonal skills  
   
 Desired Skills  
§  Consulting experience  
§  Familiarity with Hadoop and related Big Data technologies  
§  Familiarity with a variety of technical tools for the manipulation of datasets  
§  Data visualization  
   
  
",Associate,Full-time,"Information Technology, Analyst, Marketing",Staffing and Recruiting
Quest Groups LLC,Greater Atlanta Area,Senior Data Scientist - Product Analytics,2019-07-17,"Research or expertise in one or more of the following: User Experience Research, Natural Language Processing, Hierarchical/Multilevel ...",https://www.linkedin.com/jobs/view/senior-data-scientist-product-analytics-at-quest-groups-llc-1357081541?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Quest Groups LLCGreater Atlanta Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Senior  Data Scientist - Product Analytics   - in Atlanta OR REMOTE  
  
Strong working knowledge of research methodology and statistical techniques including experimentation, statistical inference, and machine learningExperience performing advanced data analytics in a business, academic, or related context (e.g., high-tech, market research, management consulting, operations research, finance, etc.)Ability to explain value of different analytic methods, and the output of data analyses, to non-technical audiences, including executives and managers  
5 years of experience as a high-performing Data Scientist on a product team, including mentorship of more junior team members. Formal management experience preferred  
Bachelor's degree in quantitative field, advanced degree preferredSignificant coding experience with data/statistical packages (eg. SQL/Hive, R, Python (Pandas + Statsmodels + Scikit-learn), Pig, Julia, D3.js)Research or expertise in one or more of the following: User Experience Research, Natural Language Processing, Hierarchical/Multilevel Regression, Data Visualization, Deep Learning, Social Network Analysis, etc. 
",Mid-Senior level,Full-time,Engineering,Computer Software
Agoda,"Atlanta, GA, US",Senior Machine Learning Product Scientist,2019-07-17,At Our Core We Are The Masters Of Combining Science And Business; Our Ideal Candidate Would Be Able To Do The Same With The Following ...,https://www.linkedin.com/jobs/view/senior-machine-learning-product-scientist-at-agoda-1358323492?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgodaAtlanta, GA, US 
",Mid-Senior level,Full-time,"Information Technology, Engineering",Internet
Decooda,"Atlanta, GA, US",Data Scientist - Machine Learning / Predictive Analytics,2019-07-09,"The ideal candidate is curious and versatile, and eager to tackle complex problems. We are seeking data science experts that are familiar...",https://www.linkedin.com/jobs/view/data-scientist-machine-learning-predictive-analytics-at-decooda-1363544363?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DecoodaAtlanta, GA, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Brooksource,"Atlanta, Georgia, United States",Machine Learning Engineer,2019-07-09,We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. Proactive in seeking ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-brooksource-1280444907?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BrooksourceAtlanta, Georgia, United States 
Machine Learning Engineer  
Atlanta, GA  
  
We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. ML Engineer responsibilities include creating machine learning models and retraining systems. Your ultimate goal will be to shape and build efficient self-learning applications.  
   
You are:  
You can design and build web scale distributed systems. You are passionate about data science and machine learning. You are excited about recommender systems and comfortable reading research papers, interacting with data scientists and implementing ml algorithms from proof of concept to production. Additionally, you understand the constraints of working with a growing team and thrive in an environment that is fast-paced and sometimes scrappy. You understand that serving a user-facing model comes with a set of restrictions and you know how to be creative to solve them. Finally, you are business focused and proactively thinking about new projects that could have a high impact result for the company.  
If this sounds like you, please apply!  
   
We value:  
   
Responsibilities:  
   
Requirements:  
   
Pluses:  
",Mid-Senior level,Full-time,"Information Technology, Project Management","Information Technology and Services, Information Services"
Apex Systems,"Atlanta, GA, US",Sr. Data Scientist- Machine Learning,2019-07-25,"This role is responsible for extracting, managing, and analyzing complex administrative healthcare data and applying ML/AI concepts to ...",https://www.linkedin.com/jobs/view/sr-data-scientist-machine-learning-at-apex-systems-1393343405?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Apex SystemsAtlanta, GA, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Financial Services"
Jobs @ TheJobNetwork,"Atlanta, GA, US",Data Scientist,2019-08-02,Applied Resource Group is looking for a Data Scientist for one of our clients in the North Atlanta Area. 1-3 years of practical ...,https://www.linkedin.com/jobs/view/data-scientist-at-jobs-%40-thejobnetwork-1406593479?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
aquesst,"Atlanta, GA, US",Machine Learning Software Engineer,2019-04-30,We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. Experience in applying machine ...,https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-aquesst-1247256509?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"aquesstAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
eHire,"Atlanta, GA, US",Jr. Data Scientist/ Jr. Machine Learning Engineer,2019-06-24,Technical and analytical skills with the ability to pick up new technologies and concepts quickly. The company's mission is to make our ...,https://www.linkedin.com/jobs/view/jr-data-scientist-jr-machine-learning-engineer-at-ehire-1381107197?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"eHireAtlanta, GA, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Georgia Tech Research Institute,"Smyrna, GA, US",Algorithm Engineer – Machine Learning - SEAL,2019-07-17,"The Intelligence, Surveillance, and Reconnaissance division within Georgia Tech Research Institute’s Sensors & Electromagnetic ...",https://www.linkedin.com/jobs/view/algorithm-engineer-%E2%80%93-machine-learning-seal-at-georgia-tech-research-institute-1380475016?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Georgia Tech Research InstituteSmyrna, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Big Cloud,Greater Atlanta Area,Data Scientist,2019-07-31,"They are seeking to recruit a Data Scientist. Big Data / real-time data processing platform experience (Spark, Hadoop, Flink, etc) Are ...",https://www.linkedin.com/jobs/view/data-scientist-at-big-cloud-1404421367?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big CloudGreater Atlanta Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Are you a Data Scientist with client-facing experience? Can you design and deliver machine learning solutions to clients? Do you want to work or one of the hottest AI companies?One of the world’s most successful AI start-ups is expanding its customer-facing solutions and services practice. They are seeking to recruit a Data Scientist.  
   
You'll be responsible for managing client data science projects including; demonstrations, developing proof of concepts, managing success criteria, and training users.  
   
Other responsibilities will include:  
You'll have…  
   
Ideally…  
   
  
  
N.B. Big Cloud is acting as an employment agency in relation to this vacancy.  
  
Big Cloud is a Data Science, Machine Learning and AI recruiting firm. We’re lucky enough to recruit the best candidates in the most exciting companies all over the world. We try to reply to all unsuccessful applications, but we’re human (for now)!  
  
Check out our jobs to see what else we’re recruiting for. 
",Mid-Senior level,Full-time,"Information Technology, Science, Engineering","Information Technology and Services, Computer Software, Computer Hardware"
Wells Fargo,"Atlanta, GA, US",NLP Data Scientist /Analytic Consultant 4,2019-08-01,The ideal candidate will be able to think outside the box to uncover new ways to analyze unstructured data leveraging our Open Source ...,https://www.linkedin.com/jobs/view/nlp-data-scientist-analytic-consultant-4-at-wells-fargo-1406085638?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Wells FargoAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Banking, Financial Services"
Barry-Wehmiller Design Group,"Atlanta, Georgia",Data Scientist - Sr. Solution Architect,2019-07-31,"    Proven experience creating optimal physical data models of datasets, creating and maintaining data maps and systems ...",https://www.linkedin.com/jobs/view/data-scientist-sr-solution-architect-at-barry-wehmiller-design-group-1404493499?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Barry-Wehmiller Design GroupAtlanta, Georgia 
The Data Scientist will work with clients and solution team members to implement innovative information technology (IT) and operational technology (OT) solutions with the goal of employing advanced analytic methods and predictive analysis for external clients. Collaborates and partners with key leaders within the firm to identify and document IT/OT information requirements that model manufacturing operations, product lines, and preventative machine maintenance. This role will be a leader in developing new innovative real-time analytic opportunities, comprehensive predictive analytic solution approaches, and relevant proposals. This role requires comprehensive knowledge of the subject matter, including predictive/real-time analytics, statistical modeling, regression analysis, automation, artificial intelligence, and information management processes within client enterprises. In addition, this key role will be responsible for analyzing and translating business IT/OT requirements into an information architecture and blueprint that solves unique business and operational solutions within manufacturing.  
Responsibilities  
·       Serve as a subject matter expert in advanced analytics and perform data analysis tasks that contribute to client’s mission and vision  
·       Creation of functional design deliverables, IoT data models, perform design walk through with client, transition solution designs to teams, and support during testing and deployment  
·       Proven track record of working autonomously to deliver high quality advanced analytics prototypes in an agile environment  
·       Solid understanding of information management, including metadata, glossaries, controlled vocabularies, master data, reference data and how application transactions and device events are influenced by these data elements  
·       Gather data requirements to create and maintain entity relationship models and logical and physical data models that conform to existing standards and conventions in support of IoT and IT/OT solutions  
·       Provide leadership and guidance with real-time data processing strategies, including steams and SCADA systems  
·       Proven experience creating optimal physical data models of datasets, creating and maintaining data maps and systems interrelationship diagrams for data domains and systems  
·       Highly skilled in conceptual, logical and physical data modeling as related to IoT and big data  
·       Collaborate with DBAs, architects, subject area owners to build scalable data solutions  
·       Partner with security architects to ensure compliance with data security and privacy mandates  
·       Develop data mapping “as-is” and “to-be” documents for data development teams to use  
·       Experience defining greenfield solutions for manufacturing IoT  
·       Research to identify effective data designs, new tools and methodologies for data analysis  
·       Maintain documentation of data models and data flows, including relationships, constraints and metadata  
·       Publish and conduct model reviews with business and technical project teams  
·       Contribute creative problem solving with the ability to present multiple solutions and potential side effects  
·       Manage data modeling oriented question and answer and collaborations sessions across various stakeholders at the client sites  
·       Work directly with clients to understand and document information requirements, analyze recommendations, develop estimates and execute a mutually developed plan  
·       Execute agile-based projects that deliver incremental value to client stakeholders and sponsors  
·       Assist within the analytics full lifecycle and lead diverse team to successfully deliver analytics and reporting to clients  
·       Proven ability to analyze and generate operational reports, metrics, and KPIs  
·       Work with Design Group clients within operations to ensure all data models are covered in analytics solution and implemented to meet agreed to requirements  
·       Demonstrated best practice leadership in the fields of database, data warehousing or data sciences  
Skills and Qualifications  
Business Skills  
Exceptional communication skills and the ability to communicate appropriately at all levels of the organization (with clients and leadership)  
Team player able to work effectively at all levels of an organization with the ability to influence others to move toward consensus  
Strong situational analysis and decision making abilities  
A broad, enterprise-wide view of the business and varying degrees of appreciation for strategy, processes and capabilities, enabling technologies, and governance  
The ability to recognize functional / technical interdependencies and redundancies (within logical and technical data models) in support of IT/OT  
The ability to apply modeling  principles to business operations and advanced manufacturing solutions  
The ability to assimilate and correlate disconnected documentation and diagrams, and articulate their collective relevance to the organization and to high-priority business issues and solutions based on data needs  
Experience using model-based representations that can be adjusted as required to collect, aggregate or disaggregate complex and conflicting information about manufacturing operations and real-time/predictable data needs  
Demonstrate critical thinking and decision making skills  
Strong analytical and problem-solving skills  
Technical Skills  
Extensive experience with data integration platforms, including ETL, Master Data Management, and Data Quality (Informatica BOBJ, Microsoft Data Services, SAP Data Services, or equivalents)  
Relevant experience within analytic toolsets (Microsoft BI, Tableau, Qlikview, Birst, or equivalents)  
Extensive experience with statistical and predictive analysis tools (SAS, SPSS, Sinsense, Microsoft R, or equivalents)  
Extensive experience with data analysis languages (SQL, Python, R, Julia, etc.)  
Proven experience with developing machine learning systems in a professional or academic environment  
A deep understanding of the mathematical foundations of machine learning algorithms  
Strong computer science fundamentals (notably algorithms and data structures, distributed systems and information retrieval)  
Experience with relational database technology and distributed data storage and processing systems, including big data and cloud technologies  
Ability to develop data models and supporting architectures to scale to masses of connected devices, and implementing predictive algorithms for generating insights on sensor data sets  
A strong programmer, with experience in both scripting languages and strongly typed programming languages  
A willingness to learn and use new technologies, strategies, tools, and components  
Strong written and verbal skills, with an ability to explain complex concepts to a varied audience  
Ability to develop information architectures to fulfill predictive analytic capabilities, including data modeling (Logical and Technical)  
Experience with Modern Analytics and data modeling for Self Service, Analytic Tools, Machine Learning NLP, Predictive Analytics, Custom Extensions  
Ability to use various data modeling tools (Enterprise Architect, ER/Studio, PowerDesigner, TOAD, etc.)  
Education  
Bachelor’s degree or relative professional experience required. Knowledge of various data analysis tools and programming languages is preferred  
Experience  
5+ years working as a data scientist within analytics and information management domain (Manufacturing and Operations preferred)  
Travel  
Willing and able to travel, approximately 50%, as necessary for project requirements to include, but not limited to, project installation and start-up activities, client meetings, company sponsored meeting, trainings, industry related seminars, forums, or conventions, etc. 
",Mid-Senior level,Full-time,"Consulting, Information Technology","Construction, Information Technology and Services, Mechanical or Industrial Engineering"
OM Partners,"Atlanta, GA, US",Data Scientist,2019-04-10,You have an entrepreneurial mindset in looking for innovative solutions for our customers’ analytics and forecasting problems. You are ...,https://www.linkedin.com/jobs/view/data-scientist-at-om-partners-1215490954?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OM PartnersAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Logistics and Supply Chain"
PRGX Global Inc.,"Atlanta, GA, US",Data Scientist,2019-07-07,"The position requires a team player that seeks to supplement their skills through the use of project experience, self-study, and ongoing ...",https://www.linkedin.com/jobs/view/data-scientist-at-prgx-global-inc-1406044317?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PRGX Global Inc.Atlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Management Consulting, Financial Services"
Capgemini,"Atlanta, GA, US",Data Scientist - Artificial Intelligence Consultant - Atlanta,2019-05-26,I AND D US. Required Skills And Experience. Expertise in machine learning algorithms and experience using the following ML techniques: ...,https://www.linkedin.com/jobs/view/data-scientist-artificial-intelligence-consultant-atlanta-at-capgemini-1333279111?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CapgeminiAtlanta, GA, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Information Technology and Services, Management Consulting, Outsourcing/Offshoring"
NewGig Recruiting,"Atlanta, GA, US",Data Scientist Manager,2019-07-29,Leading Product Manufacturer in the Atlanta area is seeking a Data Science Manager with hands on machine learning and team leadership. We...,https://www.linkedin.com/jobs/view/data-scientist-manager-at-newgig-recruiting-1401957007?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NewGig RecruitingAtlanta, GA, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Mid-Senior level,Full-time,Other,"Electrical/Electronic Manufacturing, Construction, Mechanical or Industrial Engineering"
Amazon Web Services (AWS),"Atlanta, GA, US",Data Scientist - Nationwide Opportunities,2019-07-21,"If you have experience with AI, including building ML or DL models, we’d like to have you on our team. Previous experience in a ML or ...",https://www.linkedin.com/jobs/view/data-scientist-nationwide-opportunities-at-amazon-web-services-aws-1331946445?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Atlanta, GA, US 
",Not Applicable,Full-time,"Consulting, Information Technology, Engineering","Computer Software, Information Technology and Services, Internet"
InterContinental Hotels Group (IHG®),"Atlanta, GA, US",Senior Data Scientist,2019-07-29,"What we need from you. You need to show us you care, that you notice the little things that make a difference to guests as well as always...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-intercontinental-hotels-group-ihg%C2%AE-1401865651?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InterContinental Hotels Group (IHG®)Atlanta, GA, US 
",Associate,Full-time,Other,Hospitality
Cox Automotive Inc.,"Atlanta, GA, US",Senior Data Scientist,2019-07-08,"Excellent understanding of machine learning techniques and algorithms, such as k-NN, Kmeans, NLP, Naive Bayes, SVM, etc. Experience with ...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-cox-automotive-inc-1382207000?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cox Automotive Inc.Atlanta, GA, US 
",Associate,Full-time,Other,"Construction, Automotive, Retail"
Booz Allen Hamilton,"Atlanta, GA, US","Informatics Data Scientist, Senior",2019-07-12,"10+ years of experience with a wide variety of IT areas, as applied to public health, including information retrieval technology, ...",https://www.linkedin.com/jobs/view/informatics-data-scientist-senior-at-booz-allen-hamilton-1373569605?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonAtlanta, GA, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Financial Services"
CyberCoders,"Atlanta, GA, US",Sr. Data Scientist,2019-08-01,What You Will Be Doing. More Than 5 Years Of Experience And Knowledge Of. Series E company located in Atlanta with over 300 million in ...,https://www.linkedin.com/jobs/view/sr-data-scientist-at-cybercoders-1394658226?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CyberCodersAtlanta, GA, US 
",Mid-Senior level,Full-time,Engineering,"Construction, Information Technology and Services, Computer Software"
