company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Hennessy Automobile Companies,"Atlanta, GA, US",Business Intelligence Developer,2019-07-18,The candidate should possess technology skills with excellent business analyst experience. The Business Intelligence Developer is ...,https://www.linkedin.com/jobs/view/business-intelligence-developer-at-hennessy-automobile-companies-1378678809?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hennessy Automobile CompaniesAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Automotive, Insurance, Financial Services"
HUNTER Technical Resources - htrjobs.com,"Smyrna, GA, US",Business Intelligence Analyst,2019-06-27,"Experience analyzing system data for enterprise data warehouse projects. Must have experience in business, data and reporting analysis. ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-hunter-technical-resources-htrjobs-com-1332733954?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HUNTER Technical Resources - htrjobs.comSmyrna, GA, US 
",Associate,Contract,"Business Development, Sales","Information Technology and Services, Computer & Network Security, Computer Software"
Newell Brands,Greater Atlanta Area,Senior Manager Business Intelligence,2019-07-30,"Experience with SAP ECC, APO, and BW required, and experience with SAP IBP highly preferred. 8+ years of proven experience leading ...",https://www.linkedin.com/jobs/view/senior-manager-business-intelligence-at-newell-brands-1403404555?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Newell BrandsGreater Atlanta Area 
 
Position Title:  Information Delivery Sr. Manager – Supply Chain  
Location:  Atlanta, GA or Hoboken, NJ  
Reports to:  Director of Business Engagement – Information Delivery  
  Description  The Sr. Manager –Supply Chain role will be a part of the Information Delivery team within the Global IT Group and will be focused on building Supply Chain business intelligence solutions that support the growth agenda of the entire organization. As one of the largest consumer goods companies in the world, Newell relies heavily upon supply chain data and analytics, and has a suite of existing tools supporting BI in this space. This role will be responsible for working with internal customers to derive value out of these existing solutions as well as building new solutions, partnering with internal development teams and outside consulting partners. This role will work closely with senior leaders in the organization to build program roadmaps, build and manage budgets, certify and manage vendor partners, create and execute training and change management plans, and ensure adoption across the enterprise.  
   
Duties  
   
Qualifications  
   
Preferred Qualifications  
   
Education  
",Mid-Senior level,Full-time,"Information Technology, Consulting, Other","Marketing and Advertising, Consumer Goods, Computer Software"
McKinsey & Company,"Atlanta, GA, US",Business Intelligence Analyst,2019-07-15,1-3 years of relevant professional experience in analytics performing exploratory data analysis to understand the characteristics of a ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-mckinsey-company-1333867973?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"McKinsey & CompanyAtlanta, GA, US 
",Associate,Full-time,"Strategy/Planning, Human Resources, Consulting","Semiconductors, Information Technology and Services"
Porsche AG,"Atlanta, GA, US",(Senior) Consultant - Business Intelligence,2019-06-11,"Being part of our Business Intelligence practice means to be part of a growing, experienced and highly motivated team that is constantly ...",https://www.linkedin.com/jobs/view/senior-consultant-business-intelligence-at-porsche-ag-1359096472?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Porsche AGAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Automotive, Management Consulting"
Instacart,"Atlanta, GA, US",Business Intelligence Analyst,2019-07-15,We are looking for a Business Intelligence Analyst who will help drive operational improvements to the global Instacart support network. ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-instacart-1270089057?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InstacartAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Computer Software, Internet"
HD Supply,"Atlanta, GA, US",Senior Business Analyst - Business Intelligence,2019-07-17,Identifies key barriers/core problems and applies problem solving skills in order to deal creatively with complex situations. Extensive ...,https://www.linkedin.com/jobs/view/senior-business-analyst-business-intelligence-at-hd-supply-1378289141?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HD SupplyAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Construction, Information Technology and Services, Financial Services"
Jobs @ TheJobNetwork,"Atlanta, GA, US",Data Analytics and Business Intelligence Manager,2019-08-04,"The Manager is also responsible for developing work plans for clients, processing, querying and analyzing data, working with the project ...",https://www.linkedin.com/jobs/view/data-analytics-and-business-intelligence-manager-at-jobs-%40-thejobnetwork-1398746129?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkAtlanta, GA, US 
",Entry level,Full-time,Other,Information Technology and Services
Hanesbrands Inc.,"Norcross, GA, US",Senior Business Intelligence Developer,2019-07-09,"2+ years in .Net development or similar language, Lawson/Infor M3 Experience, experience in Fashion, Retail, Distribution or related ...",https://www.linkedin.com/jobs/view/senior-business-intelligence-developer-at-hanesbrands-inc-1409866838?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hanesbrands Inc.Norcross, GA, US 
",Associate,Full-time,"Business Development, Sales","Apparel & Fashion, Consumer Goods, Retail"
DeCoRé | ΕΠΙΠΛΟ & ΔΙΑΚΟΣΜΗΣΗ,"Smyrna, GA, US",Senior Business Intelligence Developer,2019-08-03,"To continue our amazing growth, Floor & Decor is actively seeking gifted people with a solid work ethic and a real passion for helping ...",https://www.linkedin.com/jobs/view/senior-business-intelligence-developer-at-decor%C3%A9-%CE%B5%CF%80%CE%B9%CF%80%CE%BB%CE%BF-%CE%B4%CE%B9%CE%B1%CE%BA%CE%BF%CF%83%CE%BC%CE%B7%CF%83%CE%B7-1409654780?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DeCoRé | ΕΠΙΠΛΟ & ΔΙΑΚΟΣΜΗΣΗSmyrna, GA, US 
",Associate,Full-time,"Business Development, Sales","Building Materials, Consumer Goods, Retail"
Printpack,"Atlanta, GA, US",Business Intelligence Analyst II,2019-06-27,"Printpack, a leader in the flexible packaging industry, is seeking qualified candidates to fill the position of Business Intelligence ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-ii-at-printpack-1356492104?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PrintpackAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Electrical/Electronic Manufacturing, Construction, Machinery"
Acosta,"Atlanta, GA, US",Business Intelligence Training Manager (CPG),2019-07-24,"Ideally they will be an innovative thinker who embraces efficiency and has exceptional organization, follow up and interpersonal/ ...",https://www.linkedin.com/jobs/view/business-intelligence-training-manager-cpg-at-acosta-1392174806?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AcostaAtlanta, GA, US 
",Associate,Full-time,Other,"Marketing and Advertising, Consumer Goods, Retail"
Elite SEM,"Atlanta, GA, US",Business Intelligence Developer,2019-07-12,"4+ years of experience working with Business Intelligence tools and technologies such as Tableau, Datorama, Looker, PowerBI, Domo, ...",https://www.linkedin.com/jobs/view/business-intelligence-developer-at-elite-sem-1369632344?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Elite SEMAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Computer Software, Internet"
Republic National Distributing Company,"Atlanta, GA, US",Business Intelligence Analyst,2019-06-04,"Mathematical Skills: Ability to calculate figures & amounts such as discounts, interest, commissions, proportions, percentages, area, ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-republic-national-distributing-company-1306880079?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Republic National Distributing CompanyAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Food & Beverages, Consumer Goods, Retail"
Synovus,"Roswell, GA, US",Business Intelligence Analyst II/Sr.,2019-06-27,"1 year experience in SQL query building. Preferred Knowledge, Skills, & Abilities. Knowledge of data base principles to include linking ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-ii-sr-at-synovus-1345365602?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SynovusRoswell, GA, US 
",Associate,Full-time,"Business Development, Sales","Banking, Insurance, Financial Services"
Kaiser Permanente,"Atlanta, GA, US",Business Intelligence Report Developer,2019-05-27,"The BI Report Developer leads in query and visualization design, QA, and deliverance of their assigned reporting solutions, and is ...",https://www.linkedin.com/jobs/view/business-intelligence-report-developer-at-kaiser-permanente-1294376774?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kaiser PermanenteAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Financial Services, Health, Wellness and Fitness, Hospital & Health Care"
"TRC Staffing Services, Inc.","Atlanta, GA, US",Business Intelligence Analyst - Finance,2019-07-22,Hands-on / technical experience with SQL Skills & Qualifications: We create a different experience for our candidates and clients by ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-finance-at-trc-staffing-services-inc-1387283261?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TRC Staffing Services, Inc.Atlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Construction, Staffing and Recruiting, Financial Services"
"Greenberg Traurig, LLP","Atlanta, GA, US",Business Intelligence Specialist,2019-07-17,"Minimum of two years’ experience in a business intelligence, competitive intelligence, or corporate research role in a law firm or ...",https://www.linkedin.com/jobs/view/business-intelligence-specialist-at-greenberg-traurig-llp-1378314360?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Greenberg Traurig, LLPAtlanta, GA, US 
",Entry level,Full-time,"Business Development, Sales","Law Practice, Legal Services, Financial Services"
FlexIT Global,"Portland, Oregon Area",Threat Intelligence Analyst,2019-07-10,You have experience in and understand the full stack of cyber threat modelling to identify potential threats. You have excellent written ...,https://www.linkedin.com/jobs/view/threat-intelligence-analyst-at-flexit-global-1348367316?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FlexIT GlobalPortland, Oregon Area 
As an Expert Threat Intelligence Analyst your role in the Threat Intelligence team is to assist the  Corporate Information Security team by researching and analyzing current and emerging threats and vulnerabilities that have the potential to cause harm or malicious actions against the environment. You will maintain awareness of the cyber threat landscape and leverage automation to build better detection capabilities.  This role will also provide direct support to the Cyber Defense Center (CDC), Incident Response, and CIS Ops management team.  
   
 If you believe in a business risk balanced approach and you excel in a highly-matrixed, people-focused environment this is the place for you. If you believe that sport can change the world, this is the place for you.  
   
Qualifications  
  
 · You have intimate knowledge about information security threat intelligence and thrive on the details of threat analysis. You know what's possible and what's not. You know how to determine what's relevant. · You are a strong people leader. You know how to build and motivate teams and individuals and help them grow to their potential. · Your ethics and ability to manage sensitive material are unquestionable. · Change is an opportunity and ambiguity doesn't rattle you. · Work life balance is as important to you as it is to us. However, the occasional ad-hoc change of evening or weekend plans you see as a collective opportunity to excel.  
 But also:  
 · Your formal education and experience is, or is similar to, a bachelor’s degree in Information Technology, Information Security/Assurance, Engineering, or related field of study.  
· You have experience in and understand the full stack of cyber threat modelling to identify potential threats.  
· You have excellent written and verbal communication skills required. You are able to communicate details in a clear, business relevant manner. · You have a Customer-oriented focus, with a strong interest in a satisfied client. · And, you take pride in being diligent and self-driven. 
",Mid-Senior level,Full-time,"Information Technology, Engineering, Consulting","Information Technology and Services, Computer & Network Security, Computer Software"
"OCHIN, Inc.","Portland, OR, US",Business Intelligence Analyst,2019-07-22,OCHIN is currently looking for a talented Business Intelligence Analyst to join our team! As a member of OCHIN’s Business Intelligence ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-ochin-inc-1366088096?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OCHIN, Inc.Portland, OR, US 
",Associate,Full-time,"Business Development, Sales","Nonprofit Organization Management, Financial Services, Hospital & Health Care"
Jobs @ TheJobNetwork,"Beaverton, OR, US",Business Intelligence Manager,2019-08-04,Must be authorized to work in the U.S.Additional ways to applyPreferred SkillsManagementBusiness IntelligenceData DiscoveryData Warehouse...,https://www.linkedin.com/jobs/view/business-intelligence-manager-at-jobs-%40-thejobnetwork-1398735465?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkBeaverton, OR, US 
",Mid-Senior level,Full-time,"Business Development, Sales",Information Technology and Services
U.S. Bank,"Gresham, OR, US",Business Intelligence Reporting Analyst - (Home Office Based),2019-08-03,"Two plus years of WebFOCUS AppStudio development experience in creating procedures, reports and Charts via the GUI, in Visualization ...",https://www.linkedin.com/jobs/view/business-intelligence-reporting-analyst-home-office-based-at-u-s-bank-1397951123?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"U.S. BankGresham, OR, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Banking, Financial Services"
DiscoverOrg,"Vancouver, WA, US",Senior Business Intelligence Analyst,2019-07-17,One of the following: Our fast-growing BI team is looking for a senior analyst to support our efforts in rationalizing and analyzing ...,https://www.linkedin.com/jobs/view/senior-business-intelligence-analyst-at-discoverorg-1377623898?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DiscoverOrgVancouver, WA, US 
",Associate,Full-time,"Business Development, Sales",Information Services
"Elavon, Inc.","Gresham, OR, US",Business Intelligence Reporting Analyst - (Home Office Based),2019-08-04,"Two plus years of WebFOCUS AppStudio development experience in creating procedures, reports and Charts via the GUI, in Visualization ...",https://www.linkedin.com/jobs/view/business-intelligence-reporting-analyst-home-office-based-at-elavon-inc-1412376995?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Elavon, Inc.Gresham, OR, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Banking"
OIA GLOBAL,"Portland, OR, US",Associate Business Intelligence Specialist,2019-07-30,"OIA is privately owned by Indianapolis-based LDI, Ltd., with more than a century of experience funding and operating high potential, ...",https://www.linkedin.com/jobs/view/associate-business-intelligence-specialist-at-oia-global-1402942457?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OIA GLOBALPortland, OR, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Computer Software, Logistics and Supply Chain, Transportation/Trucking/Railroad"
Woodruff Sawyer,"Portland, OR, US","Business Intelligence, Commercial Lines",2019-05-15,Experience building a platform to serve up data analysis for use with clients. Experience in the Insurance Industry building data ...,https://www.linkedin.com/jobs/view/business-intelligence-commercial-lines-at-woodruff-sawyer-1270510608?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Woodruff SawyerPortland, OR, US 
",Entry level,Full-time,"Business Development, Sales","Marketing and Advertising, Insurance, Financial Services"
Oregon Health and Science University,"Portland, OR, US","Business Intelligence Analyst (System Application Analyst, Entry)",2019-04-29,Three years work related experience in the information technology field or a combination of clinical or operational healthcare ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-system-application-analyst-entry-at-oregon-health-and-science-university-1246448961?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Oregon Health and Science UniversityPortland, OR, US 
",Associate,Full-time,"Business Development, Sales","Nonprofit Organization Management, Health, Wellness and Fitness, Hospital & Health Care"
Sydata Consulting India Pvt Ltd,"Hillsboro, OR, US",IT - Technology Lead | Business Intelligence - Visualization | Tableau,2019-08-04,Must Have Skills (Top 3 technical skills only) * Any additional information you would like to share about the project specs/ nature of ...,https://www.linkedin.com/jobs/view/it-technology-lead-business-intelligence-visualization-tableau-at-sydata-consulting-india-pvt-ltd-1412255425?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Sydata Consulting India Pvt LtdHillsboro, OR, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Staffing and Recruiting"
Dev-Pro,"Beaverton, OR, US",Business Intelligence Manager,2019-07-15,"The ideal candidate thrives working with business intelligence tools, can model multidimensional data-sets, and has a proven track record...",https://www.linkedin.com/jobs/view/business-intelligence-manager-at-dev-pro-1373176131?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Dev-ProBeaverton, OR, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
JLL,"Beaverton, OR, US",Business Intelligence/Sr. Data Analyst,2019-06-21,"The ideal candidate will be a self-starter, unconventionally curious and an excellent communicator able to work with technical and ...",https://www.linkedin.com/jobs/view/business-intelligence-sr-data-analyst-at-jll-1374457898?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"JLLBeaverton, OR, US 
",Associate,Full-time,Information Technology,"Human Resources, Financial Services, Real Estate"
KinderCare Education,"Portland, OR, US",Business Intelligence Manager,2019-07-09,"The ideal candidate would be a self-starter, thorough in their work, and able to help build up a high competency Analytics practice with ...",https://www.linkedin.com/jobs/view/business-intelligence-manager-at-kindercare-education-1397966888?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KinderCare EducationPortland, OR, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
KinderCare,"Portland, OR, US",Business Intelligence Manager,2019-07-08,"The ideal candidate would be a self-starter, thorough in their work, and able to help build up a high competency Analytics practice with ...",https://www.linkedin.com/jobs/view/business-intelligence-manager-at-kindercare-1408201663?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KinderCarePortland, OR, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Nonprofit Organization Management, Education Management, Financial Services"
Malakye.com,"Beaverton, OR, US",Business Intelligence Product Manager,2019-06-24,Skills/Requirements: This experience must include 5 years of experience in the following skill sets: (1) product management; (2) managing...,https://www.linkedin.com/jobs/view/business-intelligence-product-manager-at-malakye-com-1381203211?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Malakye.comBeaverton, OR, US 
",Entry level,Full-time,"Product Management, Marketing","Apparel & Fashion, Consumer Goods, Retail"
Axian,"Portland, OR, US",Business Intelligence Team,2018-12-15,The BI Group is looking for Team Members with the following experience: The Axian BI Team works with a constantly growing list of clients...,https://www.linkedin.com/jobs/view/business-intelligence-team-at-axian-1059409940?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AxianPortland, OR, US 
",Entry level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
IGNW,"Portland, OR, US",BI Business Systems Analyst,2019-07-02,"3+ years of experience in an Enterprise Data Warehouse / Business Intelligence / Analytics BSA role conducting requirements definition, ...",https://www.linkedin.com/jobs/view/bi-business-systems-analyst-at-ignw-1360962609?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IGNWPortland, OR, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Providence Health & Services,"Portland, OR, US",Senior Business Intelligence (BI) Analyst PSJH,2019-06-28,We are seeking a Senior Business Intelligence (BI) Analyst to support the organization and its strategic affiliates by leading the ...,https://www.linkedin.com/jobs/view/senior-business-intelligence-bi-analyst-psjh-at-providence-health-services-1389512254?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Providence Health & ServicesPortland, OR, US 
",Entry level,Full-time,"Business Development, Sales","Nonprofit Organization Management, Health, Wellness and Fitness, Hospital & Health Care"
AGP,"Hillsboro, OR, US",Consultant | Business Intelligence - Reporting | SAP BW,2019-08-04,"At least 3 years of HANA data modeling experience using calculation views, SQL scripting. A resource with at least 7 years of SAP BW and ...",https://www.linkedin.com/jobs/view/consultant-business-intelligence-reporting-sap-bw-at-agp-1411685721?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AGPHillsboro, OR, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Staffing and Recruiting"
ARETE TECHNOLOGIES LIMITED,"Portland, OR, US",Business Intelligence Analyst,2019-07-25,This position is responsible for data analysis efforts in support of the Research Data Warehouse (RDW). Eight years work related ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-arete-technologies-limited-1393251728?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ARETE TECHNOLOGIES LIMITEDPortland, OR, US 
",Associate,Full-time,"Business Development, Sales","Construction, Automotive, Staffing and Recruiting"
CyberCoders,"Beaverton, OR, US",Business Intelligence Manager,2019-08-04,What You Will Be Doing. 5+ years of relevant IT experience. CyberCoders will consider for Employment in the City of Los Angeles qualified...,https://www.linkedin.com/jobs/view/business-intelligence-manager-at-cybercoders-1401210767?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CyberCodersBeaverton, OR, US 
 
",Mid-Senior level,Full-time,Information Technology,Computer Software
Infor,"Portland, OR, US",Solution Consultant (pre sales)- Business Intelligence Birst,2019-06-24,"We are seeking a Technical Solution Consultant with 3 plus years of experience to help Birst, a leading cloud business intelligence ...",https://www.linkedin.com/jobs/view/solution-consultant-pre-sales-business-intelligence-birst-at-infor-1381752999?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InforPortland, OR, US 
",Mid-Senior level,Full-time,"Sales, Business Development","Information Technology and Services, Computer Software, Management Consulting"
"Hire IT People, Inc","Hillsboro, OR, US",IT - Consultant | Business Intelligence - Reporting | SAP BW,2019-08-04,"A resource with at least 7 years of SAP BW and HANA experience At least 3 years of HANA data modeling experience using calculation views,...",https://www.linkedin.com/jobs/view/it-consultant-business-intelligence-reporting-sap-bw-at-hire-it-people-inc-1412235991?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hire IT People, IncHillsboro, OR, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
WebMD,"Portland, OR, US",Software Developer- Business Intelligence,2019-05-13,"An ideal candidate for this position can jump in to our on-going projects and come up to speed quickly, exercising independent judgment ...",https://www.linkedin.com/jobs/view/software-developer-business-intelligence-at-webmd-1306901028?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"WebMDPortland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Instrument,"Portland, OR, US",UX Strategist,2019-05-30,"2+ years professional experience creating product/functional requirement documents, experience maps, wireframes, personas, user flows and...",https://www.linkedin.com/jobs/view/ux-strategist-at-instrument-1315181488?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InstrumentPortland, OR, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Design, Internet"
DSD Labs,"Pearl Harbor, Hawaii",IT Business Analyst / IT Project Engineer,2019-07-15,"DSD Laboratories, Inc. is looking for talented individuals that have recent experience in IT and software development/configuration to ...",https://www.linkedin.com/jobs/view/it-business-analyst-it-project-engineer-at-dsd-labs-1373603730?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DSD LabsPearl Harbor, Hawaii 
DSD Laboratories, Inc. is looking for talented individuals that have recent experience in IT and software development/configuration to work on cutting edge technologies and capabilities that bring data/information together to support leadership decision making, wartime planning and business/mission execution, commonly known as a logistics common operating picture. Your skills and expertise will help us identify user requirements, collaborate with developers, acquire and integrate the required data/information, and deliver a variety of visualization capabilities to the users and stakeholders. 
 
Candidate will support HQ Pacific Air Forces (PACAF) Air Force Forces (AFFOR) Logistics Common Operating Picture (LOGCOP), an information management and visualization capability.  
 
Candidate will: 
- Capture and manage user and mission requirements 
- Conduct user interviews at all organizational levels to identify, analyze, and document user requirements.  
- Perform engineering design evaluations and create requirements traceability matrices to ensure that design fully supports functional requirements.  
- Make design and solution recommendations – identifying options and creating prototypes to exploit enterprise services, leveraging business intelligence tools like Tableau, SAP Business Objects, and IBM Cognos.  
- Collaborate with program management and development team to ensure requirements are met, to maximize reuse of existing capabilities and data 
- Lead or participate in system development lifecycle milestone reviews (requirements, design, test, and deployment). 
- Collaborate with the appropriate resources to identify authoritative data sources to support requirements and propose technical solutions and options to make information available to support operational needs.  
- Modify / create repeatable processes and reusable templates to manage the lifecycle of the LOGCOP (requirements specification, traceability matrix, wireframes, prototypes, etc.). 
- Develop training materials for various levels of the organization 
- Collaborate with users to troubleshoot functionality issues.  
- Update senior leadership and make recommendations for strategic planning and prioritization of requirements, technologies, and data acquisition to meet customer goals.  
 
Experience:  
 
Estimated travel is less than 5%. 
 
",Mid-Senior level,Full-time,Information Technology,"Information Technology and Services, Defense & Space"
Bank of Hawaii,"Oʻahu, HI, US",IT Data Domain Architect,2019-08-03,Demonstrates customer service focus by not only providing good service and considering the effect of all actions on internal and external...,https://www.linkedin.com/jobs/view/it-data-domain-architect-at-bank-of-hawaii-1397974912?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bank of HawaiiOʻahu, HI, US 
",Associate,Full-time,Information Technology,"Banking, Financial Services"
HR Multinational Corp.,"Honolulu, HI, US",Business Intelligence Analyst,2019-08-04,We are seeking a skilled Business Intelligence Analyst to create data-driven strategies that improve our company's processes and increase...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-hr-multinational-corp-1411270507?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HR Multinational Corp.Honolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Food & Beverages, Staffing and Recruiting, Human Resources"
ClearanceJobs,"Honolulu, HI, US","Sr Analyst, Intelligence with Security Clearance",2019-07-15,"Possession of excellent oral and written communication skills For more than 50 years, General Dynamics Information Technology has served ...",https://www.linkedin.com/jobs/view/sr-analyst-intelligence-with-security-clearance-at-clearancejobs-1380509838?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsHonolulu, HI, US 
",Associate,Full-time,"Other, Information Technology, Management",Defense & Space
Jobs @ TheJobNetwork,"Waipahu, HI, US",Data Management Analyst II,2019-08-04,"This position is responsible for developing and supporting new and existing datasets and ETL scripts to support operational reporting, ...",https://www.linkedin.com/jobs/view/data-management-analyst-ii-at-jobs-%40-thejobnetwork-1398791640?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkWaipahu, HI, US 
",Associate,Full-time,Information Technology,Information Technology and Services
General Dynamics,"Pearl Harbor National Wildlife Refuge, HI, US",Intelligence Analyst - TS/SCI - Hawaii,2019-05-15,"We are seeking a creative and driven professional with a passion for solving real world issues on a cross-functional, fast paced team. US...",https://www.linkedin.com/jobs/view/intelligence-analyst-ts-sci-hawaii-at-general-dynamics-1266060648?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"General DynamicsPearl Harbor National Wildlife Refuge, HI, US 
",Associate,Full-time,"Other, Information Technology, Management","Information Technology and Services, Computer Software, Financial Services"
General Dynamics Information Technology,"Pearl Harbor National Wildlife Refuge, HI, US",Intelligence Analyst - TS/SCI - Hawaii,2019-05-15,"We are seeking a creative and driven professional with a passion for solving real world issues on a cross-functional, fast paced team. US...",https://www.linkedin.com/jobs/view/intelligence-analyst-ts-sci-hawaii-at-general-dynamics-information-technology-1264886657?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"General Dynamics Information TechnologyPearl Harbor National Wildlife Refuge, HI, US 
",Associate,Full-time,"Other, Information Technology, Management","Information Technology and Services, Computer Software, Financial Services"
Software Professional,"Pearl Harbor National Wildlife Refuge, HI, US",Data Analyst,2019-07-09,Software Professional Solutions (SPS) is currently seeking qualified candidates to serve as Data Analyst that will provide Support to ...,https://www.linkedin.com/jobs/view/data-analyst-at-software-professional-1363527886?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Software ProfessionalPearl Harbor National Wildlife Refuge, HI, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Defense & Space, Computer Software"
