company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Wesley Apartment Homes,"Atlanta, GA, US",Business Analyst,2019-07-04,The Business Analyst is responsible for the pulling and compiling of analytical data requested by the Operations Team to help with the ...,https://www.linkedin.com/jobs/view/business-analyst-at-wesley-apartment-homes-1381432980?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Wesley Apartment HomesAtlanta, GA, US 
",Not Applicable,Full-time,"Business Development, Sales",Real Estate
North Highland,"Atlanta, GA, US",Business Analyst,2019-07-03,Our client is looking for a Business Analyst to work with the Program Manager and support program planning and reporting activities ...,https://www.linkedin.com/jobs/view/business-analyst-at-north-highland-1399670800?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"North HighlandAtlanta, GA, US 
",Associate,Contract,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
Spectraforce Technologies,"Atlanta, GA, US",Business Analyst,2019-07-01,"Candidate must have strong decision-making skills, be detail orientated, and analytical reasoning to analyze and synthesize data, ...",https://www.linkedin.com/jobs/view/business-analyst-at-spectraforce-technologies-1394979271?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Spectraforce TechnologiesAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Financial Services, Hospital & Health Care"
LeaseQuery,"Atlanta, GA, US",Business Analyst,2019-06-28,LeaseQuery is seeking a Business Analyst to join our dynamic team. 2-3 years in a Business Analyst role with experience in gathering ...,https://www.linkedin.com/jobs/view/business-analyst-at-leasequery-1388208727?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LeaseQueryAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
Syncron,"Atlanta, GA, US",Business Analyst,2019-06-25,Candidates should be looking for a unique opportunity to contribute to the success of a fast-growing company with a winning team and a ...,https://www.linkedin.com/jobs/view/business-analyst-at-syncron-1384436856?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SyncronAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales",Computer Software
Optomi,"Roswell, GA, US",Business Analyst,2019-06-25,8+ years experience in business analysis role in software product development eliciting requirements. 5+ years experience using iterative...,https://www.linkedin.com/jobs/view/business-analyst-at-optomi-1382484836?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OptomiRoswell, GA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Supply,"Atlanta, GA, US",Business Analyst,2019-07-28,"1-2 years of experience as a Business Analyst or in a similar role is preferred. Strong interpersonal skills for working with customers, ...",https://www.linkedin.com/jobs/view/business-analyst-at-supply-1399810950?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SupplyAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales",Graphic Design
"Hire Ventures, Inc.","Atlanta, GA, US",INWEGO Business Analyst,2019-07-25,"We are looking for a Business Analyst to lead & own INWEGO’s efforts to measure, analyze & capitalize on the data we collect from ...",https://www.linkedin.com/jobs/view/inwego-business-analyst-at-hire-ventures-inc-1377948578?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hire Ventures, Inc.Atlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Construction, Marketing and Advertising, Staffing and Recruiting"
CorSource,"Vancouver, Washington",Business Analyst,2019-08-01,"The ideal candidate should enjoy working under pressure and timelines, while maintaining accuracy and excellent records management. ...",https://www.linkedin.com/jobs/view/business-analyst-at-corsource-1395316798?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CorSourceVancouver, Washington 
Position Overview:  
This full-time contract Business Analyst 2 position is a part of our client's Transmission Account Services (TSES) organization. TSES provides technical expertise and support to the Account Executives (AEs) for Transmission customer issues, including contract development and finalization, quality control review of Transmission contracts, analysis, customer issue resolution and front office contract administration. This position facilitates daily coordination and program support related to administration of fee receipt and refund, documentation and reconciliation of customer accounts, clarification of established fee-related policies to internal and external customers, and associated liaison activities with Transmission internal and external customers. In conjunction with Transmission Services (TS), this position will coordinate with a Transmission Account Executive (AE) Customer Account Team and with our client's representatives to facilitate resolution and routine management of customer accounts and issues. The position will coordinate the implementation of contract templates, provide a liaison function with Customer Support Services, coordinate the Transmission Service application process with customers, provide Open Access Same-Time Information Systems (OASIS) support and will be responsible for supporting manual processes linked to all TS requests (i.e., rollover requests and competing requests).  
  
Organization & Culture:  
Candidates should be self-starters, motivated to work independently in a collaborative manner with their own team members and internal stakeholders.  The ideal candidate should enjoy working under pressure and timelines, while maintaining accuracy and excellent records management. Telework may be available one day a week to team members who are able to meet established timelines and assigned deliverables.  This position is very busy and resides in a fast paced environment.  Multi-tasking with the ability to adapt to change is essential.  There are compliance components to this position that make accountability very important.    
  
  
  
Requirements:  
  
Education & Corresponding Experience (required on matrix):  
  
Required Technical Skills & Experience (required on matrix):  
  
Additional Requirements (not required on matrix):  
  
PPE Requirements:  
  
Other Position Considerations:  
",Associate,Contract,Business Development,Utilities
Compri Consulting,"Hillsboro, Oregon",Business Analyst,2019-07-31,"Compri Consulting is seeking a Senior Business Analyst for our Hillsboro, OR, client. Expert SQL skills - Complex SQL coding. 6+ years of...",https://www.linkedin.com/jobs/view/business-analyst-at-compri-consulting-1393446155?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Compri ConsultingHillsboro, Oregon 
 
Compri Consulting is seeking a Senior Business Analyst for our Hillsboro, OR, client.  This contract opportunity is scheduled to be 1-year.  
Required Skills:  
",Mid-Senior level,Contract,Analyst,Hospital & Health Care
ieSolutions,"Portland, OR, US",Business Analyst,2019-07-12,"Experience implementing process improvement changes in an organization, including making recommendations at a management level. ...",https://www.linkedin.com/jobs/view/business-analyst-at-iesolutions-1368360196?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ieSolutionsPortland, OR, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Construction, Information Technology and Services, Computer Software"
Indaba Systems,"Vancouver, WA, US",Business Analyst,2019-07-24,Indaba Systems is seeking a business analyst with experience in the textbook and/or ecommerce industries. This position is responsible ...,https://www.linkedin.com/jobs/view/business-analyst-at-indaba-systems-1390820514?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Indaba SystemsVancouver, WA, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
InterProse,"Vancouver, WA, US",Business Analyst,2019-08-04,"Due to continued growth, The InterProse Corporation is looking for the next great addition to our team. Strong research skills; ...",https://www.linkedin.com/jobs/view/business-analyst-at-interprose-1411320756?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InterProseVancouver, WA, US 
",Associate,Full-time,"Business Development, Sales",Computer Software
Jobs @ TheJobNetwork,"Vancouver, WA, US",Business Analyst,2019-08-04,"Due to continued growth, The InterProse Corporation is looking for the next great addition to our team. Strong research skills; ...",https://www.linkedin.com/jobs/view/business-analyst-at-jobs-%40-thejobnetwork-1398396009?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkVancouver, WA, US 
",Associate,Full-time,"Business Development, Sales",Marketing and Advertising
SurveyMonkey,"Portland, OR, US",Business Analyst,2019-08-03,"We sit on top of a mountain of data - behavioral, experimentation, transactional, etc - and our team needs a versatile, experienced ...",https://www.linkedin.com/jobs/view/business-analyst-at-surveymonkey-1398306852?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SurveyMonkeyPortland, OR, US 
",Associate,Full-time,"Business Development, Sales","Internet, Information Technology and Services"
HR Multinational Corp.,"Portland, OR, US",Business Analyst,2019-08-04,A minimum of 5 years experience in business analysis or a related field. Exceptional analytical and conceptual thinking skills. Excellent...,https://www.linkedin.com/jobs/view/business-analyst-at-hr-multinational-corp-1411212282?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HR Multinational Corp.Portland, OR, US 
",Associate,Full-time,"Business Development, Sales","Food & Beverages, Staffing and Recruiting, Human Resources"
Interprose - A Strategic Communications Company,"Vancouver, WA, US",Business Analyst,2019-08-03,"Due to continued growth, The InterProse Corporation is looking for the next great addition to our team. Strong research skills; ...",https://www.linkedin.com/jobs/view/business-analyst-at-interprose-a-strategic-communications-company-1409807655?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Interprose - A Strategic Communications CompanyVancouver, WA, US 
",Associate,Full-time,"Business Development, Sales","Construction, Information Technology and Services, Computer Software"
Kforce Inc,"Beaverton, OR, US",Business Analyst,2019-08-02,Strong analytical skills with supporting examples of using metrics in all aspects of the product lifecycle; Exceptional data analysis ...,https://www.linkedin.com/jobs/view/business-analyst-at-kforce-inc-1407465242?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kforce IncBeaverton, OR, US 
",Associate,Contract,"Business Development, Sales","Consumer Electronics, Retail"
VanderHouwen,"Vancouver, WA, US",Business Analyst,2019-08-02,"Required Technical Skills & Experience. Our client is seeking a Business Analyst to join their team in Vancouver, WA. Assist management ...",https://www.linkedin.com/jobs/view/business-analyst-at-vanderhouwen-1397949634?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VanderHouwenVancouver, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
the interprose corporation,"Vancouver, Washington",Business Analyst,2019-07-26,"What will you be doing? Due to continued growth, The InterProse Corporation is looking for the next great addition to our team. A ...",https://www.linkedin.com/jobs/view/business-analyst-at-the-interprose-corporation-1377994791?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"the interprose corporationVancouver, Washington 
Due to continued growth, The InterProse Corporation is looking for the next great addition to our team. The Business Analyst works directly with our customers to understand and document their current collections systems, procedures and operations.  
 
This information is utilized by our implementation teams to provide solutions that best meet customer business needs. The documentation also assists with the transition from legacy software applications to our modern cloud-based receivables management solution--ACE.  
 
If you enjoy working closely with customers to learn more about their systems and processes, documenting processes and sharing information, we would like to hear from you!  
 
What will you be doing? 
 
What can InterProse offer you? 
 
What skills can you bring to the InterProse team?  
 
Who is InterProse?   
InterProse builds, delivers, upgrades, and supports the most advanced web-based debt recovery software on the market today. Serving industries at every customer level, from start-up to enterprise, we develop technology to help our customers do more with fewer resources by stressing process automations and technology integrations.   
 
What is it like to work at InterProse? 
Our Company culture is one of: 
 
If you are interested in this outstanding opportunity, please e-mail the following to our recruiting firm--TJ & Associates, Inc. -- at: BA@TJandassociates.com 
 
 
We invite you to learn more about InterProse by visiting: https://www.interprose.com/ 
 
We are proud to be an Equal Opportunity Employer. 
",Associate,Full-time,"Information Technology, Project Management, Customer Service","Information Technology and Services, Computer Software"
Vista Capital Partners,"Portland, OR, US",Business Analyst,2019-07-02,"We will hire the person with the best combination of the following skills and experience: Strong analytical, communication and project ...",https://www.linkedin.com/jobs/view/business-analyst-at-vista-capital-partners-1397803909?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Vista Capital PartnersPortland, OR, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
EdgeLink,"Hillsboro, Oregon",Business Analyst,2019-08-02,Ideal candidates will have some previous financial domain experience and have a passion for acting as a liaison between technical and ...,https://www.linkedin.com/jobs/view/business-analyst-at-edgelink-1349653590?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"EdgeLinkHillsboro, Oregon 
 
Title: Business Analyst      
  
Location: Hillsboro, OR  
  
Employment Type: Contract to Hire        
  
Job Description:  
Edgelink is looking for a Business Analyst to join an enterprise team that is currently building a number of mobile and web applications for the financial industry. Ideal candidates will have some previous financial domain experience and have a passion for acting as a liaison between technical and business teams.  From an experience perspective, we are targeting candidates with most of the following:  
  
  
EdgeLink would like to thank all applicants, however only those who qualify for an interview will be contacted.  
  
EdgeLink is an equal opportunity employer. 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Staffigo,"Vancouver, WA, US",Business Analyst,2019-07-13,"Meet with decision makers, systems owners, and end-users to define business requirements and systems goals, and identify and resolve ...",https://www.linkedin.com/jobs/view/business-analyst-at-staffigo-1372397628?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"StaffigoVancouver, WA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Salesforce,"Hillsboro, OR, US",Senior Business Analyst,2019-06-18,We are seeking a highly motivated and creative Senior Business Analyst who will have diverse responsibilities primarily focused on ...,https://www.linkedin.com/jobs/view/senior-business-analyst-at-salesforce-1331352038?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SalesforceHillsboro, OR, US 
",Not Applicable,Full-time,"Business Development, Sales","Computer Software, Information Technology and Services, Internet"
RGP,"Portland, OR, US",Business Analyst,2019-07-17,"As we continue to grow and deepen our impact on organizations around the world, we are looking for the right people to join us on our ...",https://www.linkedin.com/jobs/view/business-analyst-at-rgp-1378173512?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"RGPPortland, OR, US 
",Mid-Senior level,Full-time,Consulting,Management Consulting
Systemart LLC,"Portland, OR, US",Business Analyst (757325),2019-07-24,Job Requirements: Requirements: Need someone experienced in automated workflow definition Skills Strong interviewing skills Ability to ...,https://www.linkedin.com/jobs/view/business-analyst-757325-at-systemart-llc-1390549700?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Systemart LLCPortland, OR, US 
",Associate,Full-time,"Business Development, Sales","Construction, Staffing and Recruiting, Financial Services"
Papa Murphy's International,"Vancouver, Washington",Business Analyst,2019-07-18,"      Advanced computer skills, including prior experience using MS Office Suite, especially Excel spreadsheets and pivot tables....",https://www.linkedin.com/jobs/view/business-analyst-at-papa-murphy-s-international-1359783137?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Papa Murphy's InternationalVancouver, Washington 
Summary Description  
  
As a Business Analyst, you have an opportunity to help provide leadership for Analytics across the Papa Murphy’s business. You will be a true business partner, to proactively analyze and interpret complex financial data with the goal of delivering actionable and insightful reporting, enhancing reports, identifying unmet needs and driving effectiveness and efficiency of the reporting. We need to be in constant communication with the business and be able to drive action through key metrics and measures. If you are inquisitive and able to identify drivers of performance this could be the role for you.  This role also provides support to business planning and forecasting, and will monitor variances to plan throughout the year so we can adjust assumptions accordingly and help drive profitability.  
   
Duties and Responsibilities  
  
·         Identify and prioritize analytical needs across the business and keep Senior Leadership apprised of those needs.  
·         Define problems, collect data and establish facts to draw valid conclusions and analysis  
·         Conduct deep dive analysis into past performance to map trends and identify key response variables; leverage these findings to optimize sales/growth activity or future performance.  
·         Identify analytical system needs and propose new software applications, to assemble, manipulate and format data and/or reports.  
·         Translate complex and/or detailed analytical results into understandable text, formats and graphs.  
·         Participate in the planning and forecasting process.  
·         Provide financial information and analysis as requested to support key business processes including business planning, business development, operations, and marketing.  
·         Prepare and analyze sales trends including volume, price, cost, and other key data.  
·         Identify problem areas in data; see, patterns, trends or missing pieces, and question inconsistencies in financial data elements or complex data sets.  
·         Develop business cases based on return on investment and breakeven analysis for potential acquisitions, divestitures, investments, capital expenditures, etc.  
·         Other tasks as assigned.  
   
Required Qualifications  
  
Education:  
Bachelor’s Degree Required and Master’s Degree in Business, Finance,   Economics, or related field a plus.  
  
Experience:  
  
Minimum of 3 to 5 years of financial analysis and forecasting experience.    
  
Position Level Specific Knowledge, Skills, and Abilities:  
  
·           High   level of confidentiality and professionalism.  
·           Strong written and oral   communication skills with excellent customer service in a team-oriented   environment.  
·           Technical   expertise regarding data models, database design   development, data mining and segmentation techniques  
·           Ability to understand impact of actions and analysis to the overall   financials.  
·           Strong   knowledge of and experience with reporting packages (Business Objects etc),   databases (SQL etc)  
·           Knowledge   of statistics and experience using statistical packages for analyzing   datasets (Excel, SPSS, SAS etc)  
·           Strong analytical   skills with the ability to collect, organize, analyze, and   disseminate significant amounts of information with attention to detail and   accuracy  
·           Ability   to problem-solve and work independently.  
·           Must be able to effectively prioritize and execute tasks in a   high-pressure environment.  
·           This is a hands-on position and the ability to interface effectively   with all levels of the organization and franchise owners is required.  
·           Attention to detail with   accountability for handling multiple job functions while meeting deadlines in   a timely manner.  
·           Must be able to adapt to   changes in the work environment and able to deal with frequent change,   delays, or unexpected events.  
·           Maintain a clear understanding of marketing and sales promotional   calendars and the seasonality of our business to ensure the plan assumptions   are adequate  
·           Advanced computer skills, including prior experience using MS Office   Suite, especially Excel spreadsheets and pivot tables. Proficient internet   skills are required.   
   
",Associate,Full-time,"Analyst, Finance, Strategy/Planning","Food & Beverages, Restaurants"
Cambia Health Solutions,"Portland, OR, US",Business Analyst or Business Analyst II,2019-07-25,We're looking for individuals who are as passionate as we are about transforming the way people experience health care. The Business ...,https://www.linkedin.com/jobs/view/business-analyst-or-business-analyst-ii-at-cambia-health-solutions-1376740179?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cambia Health SolutionsPortland, OR, US 
",Associate,Full-time,"Business Development, Sales",Hospital & Health Care
Kaiser Permanente,"Portland, OR, US",Business Analyst,2018-11-18,"Business analysis or project analysis experience. Is assigned to investigate, document, and analyze client requirements in project areas ...",https://www.linkedin.com/jobs/view/business-analyst-at-kaiser-permanente-972739297?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kaiser PermanentePortland, OR, US 
",Associate,Full-time,"Business Development, Sales","Financial Services, Health, Wellness and Fitness, Hospital & Health Care"
Tualatin Valley Water District,"Beaverton, OR, US",Business Analyst,2019-07-25,The Business Analyst will develop and maintain technical proficiency in assigned technologies in order to provide technical support and ...,https://www.linkedin.com/jobs/view/business-analyst-at-tualatin-valley-water-district-1394278831?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Tualatin Valley Water DistrictBeaverton, OR, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Big A Tech Search,"Beaverton, OR, US",Business Analyst,2019-07-25,Seven or more years of working experience in the field of Business Analysis. Experience creating detailed reports and giving presentations.,https://www.linkedin.com/jobs/view/business-analyst-at-big-a-tech-search-1393219176?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big A Tech SearchBeaverton, OR, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
Moda Health,"Portland, OR, US",Business Systems Analyst - IT Projects,2019-07-16,"Together, we can be more. We can be better. We are seeking a full time Business Systems Analyst that would participate in Systems ...",https://www.linkedin.com/jobs/view/business-systems-analyst-it-projects-at-moda-health-1374921005?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Moda HealthPortland, OR, US 
",Associate,Full-time,Information Technology,"Insurance, Financial Services, Hospital & Health Care"
Modis,"Portland, Oregon",Business System Analyst,2019-07-30,You must have at least 5+ years' experience in business analysis or related fields. At least five (5) years of experience in business ...,https://www.linkedin.com/jobs/view/business-system-analyst-at-modis-1390741710?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ModisPortland, Oregon 
A Business System Analyst position in Portland, OR is available through Modis. You must have at least 5+ years' experience in business analysis or related fields.  You will be the primary interface between the business stakeholders and developers on projects to ensure that deliverables are met.    
  
Responsibilities:  
  
Qualifications:  
",Mid-Senior level,Contract,"Information Technology, Engineering","Computer Software, Retail, Financial Services"
"Bishop & Company, Inc.","Honolulu, Hawaii",Business Systems Analyst - Contract,2019-07-10,"Bishop & Co. is seeking qualified Business Systems Analyst with strong SQL skills for a 1 year long, fulltime W2 contract for an ...",https://www.linkedin.com/jobs/view/business-systems-analyst-contract-at-bishop-company-inc-1348390481?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bishop & Company, Inc.Honolulu, Hawaii 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Bishop & Co. is seeking qualified Business Systems Analyst with strong SQL skills for a 1 year long, fulltime W2 contract for an in-house opportunity in Honolulu.   
  
If you meet the following requirements, please email us your resume and a rough range of your hourly rate of pay expectations. Referrals are welcome too.  
  
Requires strong SQL, infrastructure and data experience  
  
Required Skills (minimum characteristics required to perform this job,  i.e. interpersonal skills, ability to manage multiple assignment/priorities, flexible work hours)  
• Knowledge of operating systems (Windows, Unix), server hardware, installing application patches/hotfixes, upgrades, database, networking, performance tuning, capacity management, etc.  
• Knowledge of mainframe or client server applications.  
• Knowledge of the system development life cycle (SDLC).  
• Analytical, problem solving and decision making skills.  
• Ability to communicate effectively verbally and in writing.  
• Ability to demonstrate interpersonal and team building skills and manage conflict.  
• Skill in understanding and focusing on the business unit needs, establishing credibility and building relationships with business units.  
• Possesses attention to detail with excellent follow-through.  
• Ability to work under pressure with multiple deadlines.  
Preferred Qualifications (additional qualifications, skills, etc. that would facilitate/enhance the performance of this job)  
• Mainframe/host tools experience  
• Knowledge of the financial services industry, including retail, mortgage/loans/deposits and wholesale banking.  
• Business Analysts certification from a well-respected organization (e.g. IIBA, PMI)  
   
*** ALL OUT OF STATE CANDIDATES: Strong ties to Hawaii are highly preferred. Please outline your professional and/or personal ties to Hawaii in your application/resume/cover letter and/or communication. ***  
  
Bishop & Company provides recruiting and placement services for client companies and job seekers for opportunities throughout Hawaii, with emphasis on executive search, direct hire, temp to hire, and temporary/contract staffing. We charge no fees to our placed candidates and our temporary/contract employees. Our client services are 100% guaranteed.  
Please forward resumes to:  
Bishop & Company  
(or Email: jobs@bishopco.net)  
   
Phone: 808-839-2200  
Fax: 808-839-4844  
Website: http://www.bishopco.net/  
   
Equal Opportunity Employer – Disability and Veteran  
   
  
",Mid-Senior level,Full-time,"Analyst, Information Technology",Banking
DSD Labs,"Pearl Harbor, Hawaii",IT Business Analyst / IT Project Engineer,2019-07-15,"DSD Laboratories, Inc. is looking for talented individuals that have recent experience in IT and software development/configuration to ...",https://www.linkedin.com/jobs/view/it-business-analyst-it-project-engineer-at-dsd-labs-1373603730?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DSD LabsPearl Harbor, Hawaii 
DSD Laboratories, Inc. is looking for talented individuals that have recent experience in IT and software development/configuration to work on cutting edge technologies and capabilities that bring data/information together to support leadership decision making, wartime planning and business/mission execution, commonly known as a logistics common operating picture. Your skills and expertise will help us identify user requirements, collaborate with developers, acquire and integrate the required data/information, and deliver a variety of visualization capabilities to the users and stakeholders. 
 
Candidate will support HQ Pacific Air Forces (PACAF) Air Force Forces (AFFOR) Logistics Common Operating Picture (LOGCOP), an information management and visualization capability.  
 
Candidate will: 
- Capture and manage user and mission requirements 
- Conduct user interviews at all organizational levels to identify, analyze, and document user requirements.  
- Perform engineering design evaluations and create requirements traceability matrices to ensure that design fully supports functional requirements.  
- Make design and solution recommendations – identifying options and creating prototypes to exploit enterprise services, leveraging business intelligence tools like Tableau, SAP Business Objects, and IBM Cognos.  
- Collaborate with program management and development team to ensure requirements are met, to maximize reuse of existing capabilities and data 
- Lead or participate in system development lifecycle milestone reviews (requirements, design, test, and deployment). 
- Collaborate with the appropriate resources to identify authoritative data sources to support requirements and propose technical solutions and options to make information available to support operational needs.  
- Modify / create repeatable processes and reusable templates to manage the lifecycle of the LOGCOP (requirements specification, traceability matrix, wireframes, prototypes, etc.). 
- Develop training materials for various levels of the organization 
- Collaborate with users to troubleshoot functionality issues.  
- Update senior leadership and make recommendations for strategic planning and prioritization of requirements, technologies, and data acquisition to meet customer goals.  
 
Experience:  
 
Estimated travel is less than 5%. 
 
",Mid-Senior level,Full-time,Information Technology,"Information Technology and Services, Defense & Space"
CGI,"Honolulu, HI, US",Business Analyst,2019-07-24,High level of interpersonal skills and customer service oriented experience and proficiency. We make it easy to translate military ...,https://www.linkedin.com/jobs/view/business-analyst-at-cgi-1391097996?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CGIHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
IKE,"Honolulu, HI, US",Business Analyst,2019-07-20,"Strong communication skills, proven experience acting as intermediary between client and business. We are looking for someone to achieve ...",https://www.linkedin.com/jobs/view/business-analyst-at-ike-1383364485?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IKEHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Staffing and Recruiting, Human Resources"
Jobs @ TheJobNetwork,"Honolulu, HI, US",Business Analyst,2019-08-04,High level of interpersonal skills and customer service oriented experience and proficiency. We make it easy to translate military ...,https://www.linkedin.com/jobs/view/business-analyst-at-jobs-%40-thejobnetwork-1398775840?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
IKE Group,"Honolulu, HI, US",Business Analyst,2019-07-31,"Strong communication skills, proven experience acting as intermediary between client and business. We are looking for someone to achieve ...",https://www.linkedin.com/jobs/view/business-analyst-at-ike-group-1404249834?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IKE GroupHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Hawaii Pacific Health,"Honolulu, HI, US",Business Systems Analyst - IT,2019-05-03,"We are looking for someone with excellent business and communications skills, an appreciation for information management protocol and a ...",https://www.linkedin.com/jobs/view/business-systems-analyst-it-at-hawaii-pacific-health-1295747089?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hawaii Pacific HealthHonolulu, HI, US 
",Associate,Full-time,Information Technology,"Health, Wellness and Fitness, Medical Practice, Hospital & Health Care"
HR Multinational Corp.,"Honolulu, HI, US",Business Analyst,2019-08-04,A minimum of 5 years experience in business analysis or a related field. Experience leading and developing top performing teams. ...,https://www.linkedin.com/jobs/view/business-analyst-at-hr-multinational-corp-1411184727?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HR Multinational Corp.Honolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Food & Beverages, Staffing and Recruiting, Human Resources"
First Insurance Company of Hawaii,"Honolulu, Hawaii",Business Analyst II - ITS,2019-07-26,Critical thinking and analytical skills to evaluate information and identify root causes in order to design and test possible solutions. ...,https://www.linkedin.com/jobs/view/business-analyst-ii-its-at-first-insurance-company-of-hawaii-1379385621?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"First Insurance Company of HawaiiHonolulu, Hawaii 
 
Typical duties include but are not limited to:  
   
Qualifications / Experience:  
   
Additional Preferred Qualifications:  
",Associate,Full-time,"Administrative, Analyst, Information Technology",Insurance
