company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Featurespace,"Atlanta, GA, US",Machine Learning Engineer,2019-07-30,"We are looking for a Machine Learning Engineer to join our Data Science Team. In addition to strong performance in engineering skills, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-featurespace-1402909340?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FeaturespaceAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Nirvana Enterprises LLC,"Atlanta, GA, US",Machine Learning Engineer,2019-07-04,"Experienced with deploying and managing infrastructures based on Docker, Kubernetes, or OpenStack, and Clouds such as OpenShift, Azure, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-nirvana-enterprises-llc-1402274454?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Nirvana Enterprises LLCAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Pubwise Software,"Sandy Springs, GA, US",Machine Learning Software Engineer,2019-03-20,"We Are Looking For. Our ideal candidate is whip smart, able to work well in small teams and capable of being a self starter. We are ...",https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-pubwise-software-1217400143?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Pubwise SoftwareSandy Springs, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Online Media, Computer Software, Internet"
Agile Software,"Atlanta, GA, US",Machine Learning Engineer (Python) - 100% remote - Atlanta,2019-07-28,They are currently looking for software engineers with experience in Python-based Machine Learning and Artificial Intelligence using ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-python-100%25-remote-atlanta-at-agile-software-1399822363?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Agile SoftwareAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
aquesst,"Atlanta, GA, US",Machine Learning Software Engineer,2019-04-30,We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. Experience in applying machine ...,https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-aquesst-1247256509?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"aquesstAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
State Farm ®,"Dunwoody, GA, US",Software Developer (Machine Learning Engineer),2019-07-28,"Our Data area is looking for a Software Developer to work with Machine Learning Engineers, Actuaries, and Data Scientists to improve our ...",https://www.linkedin.com/jobs/view/software-developer-machine-learning-engineer-at-state-farm-%C2%AE-1400085465?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"State Farm ®Dunwoody, GA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
"Kabbage, Inc","Atlanta, GA, US",Machine Learning Engineer,2019-06-10,"What You Should Have. Kabbage is setting a new standard in big data and FinTech, and we are looking for a Machine Learning Engineer to ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-kabbage-inc-1355358074?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kabbage, IncAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
ArrayFire,"Atlanta, GA, US",Deep Learning Engineer,2019-04-17,ArrayFire is looking for deep learning developers to join our growing team. We are looking for computer programmers with a deep learning ...,https://www.linkedin.com/jobs/view/deep-learning-engineer-at-arrayfire-1259610271?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ArrayFireAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
eHire,"Atlanta, GA, US",Jr. Data Scientist/ Jr. Machine Learning Engineer,2019-06-24,Technical and analytical skills with the ability to pick up new technologies and concepts quickly. The company's mission is to make our ...,https://www.linkedin.com/jobs/view/jr-data-scientist-jr-machine-learning-engineer-at-ehire-1381107197?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"eHireAtlanta, GA, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Georgia Tech Research Institute,"Smyrna, GA, US",Algorithm Engineer – Machine Learning - SEAL,2019-07-17,"The Intelligence, Surveillance, and Reconnaissance division within Georgia Tech Research Institute’s Sensors & Electromagnetic ...",https://www.linkedin.com/jobs/view/algorithm-engineer-%E2%80%93-machine-learning-seal-at-georgia-tech-research-institute-1380475016?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Georgia Tech Research InstituteSmyrna, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Jobspring Partners,"Atlanta, GA, US",Deep Learning Engineer/ TensorFlow,2019-05-25,What You Will Be Doing. A growing SaaS startup is looking for a Deep Learning engineer to join their team that has been hands on with ...,https://www.linkedin.com/jobs/view/deep-learning-engineer-tensorflow-at-jobspring-partners-1327710436?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Exabeam,"Atlanta, GA, US",Software Engineer - Innovation Team,2019-07-24,We are looking for a software engineer with a passion to tackle innovation projects and prototype new ideas as part of the research and ...,https://www.linkedin.com/jobs/view/software-engineer-innovation-team-at-exabeam-1373373106?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ExabeamAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Hitachi Vantara,"Atlanta, GA, US",AWS Software Engineer Consultant - 47Lining,2019-07-25,We are seeking experienced and versatile AWS Software Engineer Consultants to develop data and analytics services and solutions in AWS. ...,https://www.linkedin.com/jobs/view/aws-software-engineer-consultant-47lining-at-hitachi-vantara-1393294919?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hitachi VantaraAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Agile Software,"Atlanta, GA, US",Machine Learning Software Engineer,2019-07-31,Here's what our ideal candidate has. We are seeking a Machine Learning Software Engineer to join a talented Advanced Engineering Team and...,https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-agile-software-1405108453?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Agile SoftwareAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
CNN,Greater Atlanta Area,Senior Principal Architect - CNN Digital,2019-07-29,We are looking for a Senior Principal Architect to help us create artificial intelligence products. Proactive in seeking opportunities ...,https://www.linkedin.com/jobs/view/senior-principal-architect-cnn-digital-at-cnn-1388368973?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CNNGreater Atlanta Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
* Also open to candidates outside of Atlanta*  
  
",Mid-Senior level,Full-time,Information Technology,Broadcast Media
Georgia Tech Research Institute,"Smyrna, GA, US",Junior Algorithm Engineer – Machine Learning - SEAL,2019-06-28,"The Intelligence, Surveillance, and Reconnaissance division within Georgia Tech Research Institute’s Sensors & Electromagnetic ...",https://www.linkedin.com/jobs/view/junior-algorithm-engineer-%E2%80%93-machine-learning-seal-at-georgia-tech-research-institute-1348117445?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Georgia Tech Research InstituteSmyrna, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Loyal,"Atlanta, GA, US",Software Engineer,2019-04-17,"We're looking for a software engineer to contribute to the engineering efforts for our products. We are builders, entrepreneurs, ...",https://www.linkedin.com/jobs/view/software-engineer-at-loyal-1259637909?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LoyalAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Computer Software, Internet, Hospital & Health Care"
ArrayFire,"Atlanta, GA, US",Deep Learning Engineer - Atlanta,2019-06-16,We are looking for computer programmers with a deep learning background. ArrayFire is looking for deep learning developers to join our ...,https://www.linkedin.com/jobs/view/deep-learning-engineer-atlanta-at-arrayfire-1340532741?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ArrayFireAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Agile Software,"Atlanta, GA, US",Machine Learning Engineer (Python) - 100% remote,2019-06-01,They are currently looking for software engineers with experience in Python-based Machine Learning and Artificial Intelligence using ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-python-100%25-remote-at-agile-software-1343815508?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Agile SoftwareAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Hitachi Vantara,"Atlanta, GA, US","AWS DevOps, DataOps, and Cloud Engineering Consultant - 47Lining",2019-07-13,"We are seeking experienced and versatile AWS DevOps, DataOps, and Cloud Engineer Consultants. Only Hitachi Vantara combines 100+ years of...",https://www.linkedin.com/jobs/view/aws-devops-dataops-and-cloud-engineering-consultant-47lining-at-hitachi-vantara-1370023402?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hitachi VantaraAtlanta, GA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Georgia Tech Research Institute,"Atlanta, GA, US",Software Engineer - CIPHER,2019-06-26,Diversity & Inclusion (D&I) at Georgia Tech Research Institute aims to enhance the Institute’s mission of solving the world’s most ...,https://www.linkedin.com/jobs/view/software-engineer-cipher-at-georgia-tech-research-institute-1338924877?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Georgia Tech Research InstituteAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Hitachi Vantara,"Atlanta, GA, US",Senior AWS Software Engineer Consultant - 47Lining,2019-07-25,We are seeking experienced and versatile Senior AWS Software Engineer Consultants to develop data and analytics services and solutions in...,https://www.linkedin.com/jobs/view/senior-aws-software-engineer-consultant-47lining-at-hitachi-vantara-1393296729?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hitachi VantaraAtlanta, GA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Banyan Hills Technologies,"Duluth, GA, US",Technical Support Engineer,2019-07-20,The ideal candidate will be a competent individual with great passion for technology. Advanced Networking Experience and Support – Good ...,https://www.linkedin.com/jobs/view/technical-support-engineer-at-banyan-hills-technologies-1383295792?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Banyan Hills TechnologiesDuluth, GA, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Computer & Network Security"
OpenSesame,"Portland, Oregon Area",Software Engineer - Machine Learning,2019-07-19,An ideal candidate will: This team is responsible for designing and implementing new machine learning algorithms and approaches to curate...,https://www.linkedin.com/jobs/view/software-engineer-machine-learning-at-opensesame-1362691408?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OpenSesamePortland, Oregon Area 
As a Machine Learning Software Engineer, you will be a core contributor to the OpenSesame machine learning engineering team. This team is responsible for designing and implementing new machine learning algorithms and approaches to curate, personalize and recommend content to OpenSesame customers.  The engineering team at OpenSesame has a strong culture of working in an agile, continuous improvement and automation environment. We recognize the need to always improve, to look objectively at where things are getting better or worse and take action. You will be expected to be a growing engineer mentoring others, learning from others and contributing to the team in every way to keep OpenSesame moving forward.  
  
An ideal candidate will:  
  
The candidate should also:  
  
Our tech stack is listed below but please note that we strongly believe in using the right technology for a given job, and, in constantly experimenting to see what new technology can do for us. That being said we have systems using or implemented in:  
  
If you want to join a growing team dedicated to continuous learning and improvement, come join us.  
   
  
",Mid-Senior level,Full-time,Engineering,"E-Learning, Computer Software"
"Skyworks Solutions, Inc.","Beaverton, OR, US",Principal Artificial Intelligence Systems Engineer,2019-08-01,"Skyworks is looking for an energetic, talented researcher in the area of artificial intelligence & speech recognition to join us in ...",https://www.linkedin.com/jobs/view/principal-artificial-intelligence-systems-engineer-at-skyworks-solutions-inc-1119616627?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Skyworks Solutions, Inc.Beaverton, OR, US 
",Not Applicable,Full-time,Other,"Semiconductors, Telecommunications, Wireless"
Vacasa,"Portland, OR, US","Senior Machine Learning Engineer - Portland, OR",2019-07-31,What We’re Looking For. We're looking for a self-driven machine-learning engineer or full-stack data scientist who wants to make an ...,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-portland-or-at-vacasa-1406350748?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VacasaPortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Software, Financial Services, Real Estate"
Workday,"Beaverton, OR, US",Sr. Machine Learning Engineer,2019-07-30,"Experience building applied machine learning products, including taking a product through design, implementation, and to production. ...",https://www.linkedin.com/jobs/view/sr-machine-learning-engineer-at-workday-1389260098?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"WorkdayBeaverton, OR, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Computer Software, Human Resources, Information Technology and Services"
Apple,"Portland, OR, US",Applied Machine Learning Research Engineer,2019-07-27,"We are looking for an accomplished deep learning expert in wider domain of machine learning, with a strong research and development track...",https://www.linkedin.com/jobs/view/applied-machine-learning-research-engineer-at-apple-1385163868?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ApplePortland, OR, US 
",Not Applicable,Full-time,"Engineering, Information Technology",Consumer Electronics
Harnham,"Portland, OR, US",Senior Machine Learning Engineer,2019-07-08,"The successful Machine Learning Engineer will have the following skills and experience: As a Machine Learning Engineer, you will be ...",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-harnham-1349615730?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Financial Services"
Intel Corporation,"Hillsboro, OR, US",JR0112128 - Deep Learning Innovation Engineer,2019-07-17,"Intel Capital is responsible for investing in technology companies to increase demand for existing products and services, ultimately ...",https://www.linkedin.com/jobs/view/jr0112128-deep-learning-innovation-engineer-at-intel-corporation-1376217386?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Intel CorporationHillsboro, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Electrical/Electronic Manufacturing, Information Technology and Services, Computer Software"
VMware,"Portland, OR, US",Open Source Staff Machine Learning Engineer,2019-07-18,What Are We Looking For. This is a small team that is growing fast and we are looking for people to join us in envisioning and building ...,https://www.linkedin.com/jobs/view/open-source-staff-machine-learning-engineer-at-vmware-1381217337?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VMwarePortland, OR, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Computer & Network Security, Information Technology and Services, Computer Software"
ClearanceJobs,"Beaver Creek, OR, US",Machine Learning Engineer with Security Clearance,2019-07-14,Minimum 3 years of machine learning experience Desired Qualifications/Skills: Description Machine Learning Engineer The Machine Learning ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-with-security-clearance-at-clearancejobs-1380487295?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsBeaver Creek, OR, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
Malakye.com,"Beaverton, OR, US",Lead Machine Learning Software Engineer - Nike Valiant Labs,2019-06-25,QualificationsMaster’s in computer science or other Engineering disciplines with expertise in Mathematical modelling and Machine ...,https://www.linkedin.com/jobs/view/lead-machine-learning-software-engineer-nike-valiant-labs-at-malakye-com-1363838540?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Malakye.comBeaverton, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Apparel & Fashion, Consumer Goods, Retail"
Hitachi Capital America Corp.,"Hillsboro, OR, US",Data Scientist II,2019-06-25,"M.S. or Ph.D. in electrical engineering, mechanical engineering, computer science, mathematics, statistics, physics, chemistry, chemical ...",https://www.linkedin.com/jobs/view/data-scientist-ii-at-hitachi-capital-america-corp-1382445987?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hitachi Capital America Corp.Hillsboro, OR, US 
",Associate,Full-time,"Engineering, Information Technology",Financial Services
"Centizen, Inc.","Beaverton, OR, US",Sr Data Engineer-(915082S),2019-07-17,"Most development will be in the enterprise warehouse or Spark (generally through SparkSQL), so strong SQL skills are required, but ...",https://www.linkedin.com/jobs/view/sr-data-engineer-915082s-at-centizen-inc-1377290049?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Centizen, Inc.Beaverton, OR, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
VanderHouwen,"Portland, OR, US",Principal Software Engineer,2019-03-07,"Our client is seeking a Principal Software Engineer to join their team in Portland, OR. You're all about using technology to improve the ...",https://www.linkedin.com/jobs/view/principal-software-engineer-at-vanderhouwen-1158753931?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VanderHouwenPortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Walmart Labs,"Portland, OR, US","Manager, Software Engineering",2019-07-24,"With the help of some of the brightest minds in technology, merchandising, marketing, supply chain, talent and more, we are reimagining ...",https://www.linkedin.com/jobs/view/manager-software-engineering-at-walmart-labs-1392419028?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Walmart LabsPortland, OR, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Computer Software, Internet, Retail"
Walmart,"Portland, OR, US","Manager, Software Engineering",2019-07-24,"With the help of some of the brightest minds in technology, merchandising, marketing, supply chain, talent and more, we are reimagining ...",https://www.linkedin.com/jobs/view/manager-software-engineering-at-walmart-1392415882?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"WalmartPortland, OR, US 
",Mid-Senior level,Full-time,"Information Technology, Engineering","Marketing and Advertising, Information Technology and Services, Computer Software"
Intel Corporation,"Hillsboro, OR, US",JR0087770 - Deep Learning Tensor Compiler Engineer,2019-02-09,5 years hands-on coding experience in C++11 programming language and extensive knowledge of modern language features. Experience with all...,https://www.linkedin.com/jobs/view/jr0087770-deep-learning-tensor-compiler-engineer-at-intel-corporation-1155213672?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Intel CorporationHillsboro, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Electrical/Electronic Manufacturing, Information Technology and Services, Computer Software"
Lancesoft,"Troutdale, OR, US",Program Data Analyst - LanceSoft Inc (Troutdale) with Lancesoft,2019-07-24,You may also want to visit our News & Advice page to stay up to date with other resources that can help you find what you are looking for...,https://www.linkedin.com/jobs/view/program-data-analyst-lancesoft-inc-troutdale-with-lancesoft-at-lancesoft-1391402443?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LancesoftTroutdale, OR, US 
",Entry level,Full-time,Information Technology,"Human Resources, Financial Services, Accounting"
Intel Corporation,"Hillsboro, OR, US",JR0097342 - Deep Learning Compiler Software Engineer,2019-04-18,5 years hands-on coding experience in C++11 programming language and extensive knowledge of modern language features. Experience with all...,https://www.linkedin.com/jobs/view/jr0097342-deep-learning-compiler-software-engineer-at-intel-corporation-1230910719?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Intel CorporationHillsboro, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Electrical/Electronic Manufacturing, Information Technology and Services, Computer Software"
Consolidated Metco,"Portland, Oregon Area",Applications Engineer - Digital  (Connected Products),2019-07-29,Are you an experienced Electrical or Electronics Engineer driven by the advancements in connectivity platforms and IoT? Are you ...,https://www.linkedin.com/jobs/view/applications-engineer-digital-connected-products-at-consolidated-metco-1352315820?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Consolidated MetcoPortland, Oregon Area 
 
Opportunity Overview  
Are you an experienced Electrical or Electronics Engineer driven by the advancements in connectivity platforms and IoT? Are you interested in pushing the limits of conventional design, fostering new ideas to solve complex problems, and utilizing your skills to develop new products? If so, we have an exciting opportunity for an exceptional Applications Engineer to join our Digital Products team focused on new product development and customer deployments in the global commercial vehicle market.  
  
  
Position Details  
The Digital Products Applications Engineer is responsible for providing engineering and project management leadership and direction to internal and external customers, specific to our new Electrification product line via APQP process. This engineer is tasked with the development of customer relationships, project management, field engineering support and promotion of ConMet technical solutions.  
  
Essential Duties and Responsibilities:  
  
This is a newly created role based at our corporate HQ in Vancouver, Washington. For more ConMet HQ info, visit our local careers page at: https://www.conmet.com/locations/vancouver-wa-hq/  
  
  
Qualifications  
  
Note: We are unable to provide any visa sponsorship of any kind (including H1b or OPT) for this position—all applicants must have permanent legal ability to work in the United States.  
  
Company Overview  
Consolidated Metco (ConMet) is a leading global manufacturer of components for the commercial vehicle industry. We design, engineer, and manufacture proprietary wheel ends, aluminum castings and plastic components for the commercial vehicle market. Our team is made up of more than 6,000 people across the United States, Mexico and China. For more information about our company, visit our web site at www.conmet.com. ConMet is a subsidiary of Chicago-based Amsted Industries (www.amsted.com), one of the world’s largest transportation component manufacturers and one of America's largest 100% employee-owned (ESOP) companies.  
  
Compensation & Benefits  
  
ConMet is an Equal Opportunity Employer.  
  
*For recently posted ConMet career opportunities, company news and product innovation updates, please follow us on LinkedIn at: https://www.linkedin.com/company/54513  
*To apply please click the ""Easy Apply"" button and attach a full resume, or simply email your resume directly to our team at careers@conmet.com with ""Applications Engineer - Digital / IoT"" in the subject line. 
",Mid-Senior level,Full-time,"Information Technology, Engineering","Transportation/Trucking/Railroad, Automotive, Information Services"
"StrongBox Data Solutions, Inc.","Portland, OR, US",Sr Customer Support Engineer,2019-03-27,"We are seeking bright, passionate individuals who. Applies technical expertise, troubleshooting and communication skills to quickly ...",https://www.linkedin.com/jobs/view/sr-customer-support-engineer-at-strongbox-data-solutions-inc-1171345869?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"StrongBox Data Solutions, Inc.Portland, OR, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software, Internet"
Research Innovations Incorporated,"Honolulu, HI, US",Machine Learning Engineer,2019-06-09,"What You Will Be Doing. What You Have Done. Our team is currently seeking a Big Data Engineer to work at INDOPACOM. If you are a sharp, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-research-innovations-incorporated-1354597373?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Research Innovations IncorporatedHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Booz Allen Hamilton,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-06-21,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-booz-allen-hamilton-1360045022?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
"OneinaMil, LLC","Honolulu, HI, US",Data Science Machine Learning Lead,2019-07-28,"Our client is looking for an experienced data scientist, machine learning engineer, or artificial intelligence specialist who knows how ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-oneinamil-llc-1400982072?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OneinaMil, LLCHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
"Precision Solutions, LLC","Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-01-07,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-llc-1056884099?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Solutions, LLCHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
ClearedJobs.Net,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-07-03,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-clearedjobs-net-1399580671?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Telecommunications"
"Precision Solutions, Inc.","Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-06-21,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-inc-1374565178?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Solutions, Inc.Honolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
ClearanceJobs,"Honolulu, HI, US",Data Science Machine Learning Lead with Security Clearance,2019-07-16,"We're looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-with-security-clearance-at-clearancejobs-1380511938?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
Research Innovations Incorporated,"Honolulu, HI, US",Technical Lead,2019-06-09,What You Will Be Doing. What You Have Done. We're looking for a motivated and entrepreneurial Technical Lead to work at INDOPACOM on our ...,https://www.linkedin.com/jobs/view/technical-lead-at-research-innovations-incorporated-1354598083?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Research Innovations IncorporatedHonolulu, HI, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Research Innovations Incorporated,"Honolulu, HI, US",Innovative AI/ML Technical Lead,2019-07-04,What You Will Be Doing. What You Have Done. We're looking for a motivated and entrepreneurial Technical Lead to work at INDOPACOM on our ...,https://www.linkedin.com/jobs/view/innovative-ai-ml-technical-lead-at-research-innovations-incorporated-1354596918?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Research Innovations IncorporatedHonolulu, HI, US 
",Not Applicable,Full-time,Other,"Information Technology and Services, Defense & Space, Computer Software"
