company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Open Systems Inc.,"Atlanta, Georgia",Senior Data Scientist,2019-07-29,"Effectively utilize statistical, data mining, and machine learning techniques, and computer science skills in delivering advanced ...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-open-systems-inc-1388360433?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Open Systems Inc.Atlanta, Georgia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Senior Data Scientist  
KXA-18209-704  
No Corp to Corp  
12 months+ contract position  
   
Job Description:  
Join a growing Data Science and Advanced Analytics team. The team is using latest cutting edge tools and technologies to develop analytics and solutions to solve business problems from various fields such as engineering, mechanical, communications, marketing & finance.  
   
Principal Duties:  
   
Job Related Experience:  
Minimum Level: 2-3; Preferred Level: 3+ years of relevant experience (e.g. analysist, statistician, data scientist, team lead) or proven qualifications  
   
   
Education:  
Masters’ required; Ph.D. preferred in following fields:  
Preferred Majors: Computer and Information Sciences, Electrical Engineering, Engineering – Statistics, Engineering - Operations Research, Engineering - Systems Engineering, Mathematical Sciences - Applied Mathematics, Physics  
   
Technical Skills:  
   
Skills and Abilities:  
",Associate,Contract,"Engineering, Information Technology","Railroad Manufacture, Transportation/Trucking/Railroad"
Boom Lab,"Atlanta, Georgia",Data Scientist Associate,2019-08-01,"Our team is made up of experienced data warehouse analysts and developers, project managers, and business analysts working on projects ...",https://www.linkedin.com/jobs/view/data-scientist-associate-at-boom-lab-1406080015?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Boom LabAtlanta, Georgia 
Boom Lab helps our Fortune 500 clients deliver change through data analytics/warehousing, IT project delivery, business process improvement, and operational efficiency efforts. Our consultant training, career development, and premier client portfolio ensure constant challenge and rapid growth for our employees.  
  
As a Data Scientist you will have an opportunity to learn and work on critical analytics projects for our top clients.  Our team is made up of experienced data warehouse analysts and developers, project managers, and business analysts working on projects involving data analysis, advanced analytics, machine learning and business intelligence.  Our work is designed to drive measurable performance improvements at our clients, across marketing, sales, ERP and operational departments.  
   
Responsibilities vary by project but may include:  
•Descriptive and predictive analytics  
•Data forensics/data quality assessments  
•Extract, transform and load (ETL) planning and coding  
•Business intelligence, reporting and dashboard development  
•Training on best practices for leveraging data to solve business problems  
•Activities such as measurement, forecasting, data mapping, etc.   
  
Qualifications  
Our best Data Analysts possess most of the following:  
•1+      years developing, testing, and deploying ML models and algorithms  
 •  1+      years developing recommendation models  
 •  1+      years experience with AutoML and/or Auto-Keras (on TensorFlow)  
•Must be eligible to work in the US currently and in the future without employer sponsorship  
 •  Ability      to study structured data sets to determine appropriate model attribution  
• Bachelor’s Degree in Computer Science, Applied Math, Engineering, Applied Statistics, Physics, Econometrics or related fields  
•Coursework including: Statistical Computing, Analysis of Categorical Data, Applied Time Series Analysis, Multivariate Data Analysis, Programming and Problem-Solving, or Probability and Statistical Modeling for Computer Science  
•Some exposure to Python and R in coursework  
•Working knowledge of SQL and understanding of computer science fundamentals, data structures, and algorithms  
•Analytical mindset focused on process and data analysis. Ability to take complex data and processes and highlight useful information, identify gaps, propose conclusions  
•Client service mindset. Act as a point of contact for project details and requirements, must possess positive attitude and do whatever it takes to get the project to the end goal while meeting client needs 
",Associate,Full-time,"Consulting, Analyst",Management Consulting
Big Cloud,Greater Atlanta Area,Data Scientist,2019-07-31,"They are seeking to recruit a Data Scientist. Big Data / real-time data processing platform experience (Spark, Hadoop, Flink, etc) Are ...",https://www.linkedin.com/jobs/view/data-scientist-at-big-cloud-1404421367?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big CloudGreater Atlanta Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Are you a Data Scientist with client-facing experience? Can you design and deliver machine learning solutions to clients? Do you want to work or one of the hottest AI companies?One of the world’s most successful AI start-ups is expanding its customer-facing solutions and services practice. They are seeking to recruit a Data Scientist.  
   
You'll be responsible for managing client data science projects including; demonstrations, developing proof of concepts, managing success criteria, and training users.  
   
Other responsibilities will include:  
You'll have…  
   
Ideally…  
   
  
  
N.B. Big Cloud is acting as an employment agency in relation to this vacancy.  
  
Big Cloud is a Data Science, Machine Learning and AI recruiting firm. We’re lucky enough to recruit the best candidates in the most exciting companies all over the world. We try to reply to all unsuccessful applications, but we’re human (for now)!  
  
Check out our jobs to see what else we’re recruiting for. 
",Mid-Senior level,Full-time,"Information Technology, Science, Engineering","Information Technology and Services, Computer Software, Computer Hardware"
Feedzai,"Atlanta, Georgia, United States",Data Scientist,2019-07-29,"You are a curious person, driven by the willing of wanting to learn and looking for answers for challenging problems. The world’s ...",https://www.linkedin.com/jobs/view/data-scientist-at-feedzai-1207036821?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FeedzaiAtlanta, Georgia, United States 
Feedzai is the market leader in fighting fraud with AI. We’re coding the future of commerce with today’s most advanced risk management platform powered by big data and machine learning. Founded and developed by data scientists and aerospace engineers, Feedzai has one mission: to make banking and commerce safe. The world’s largest banks, processors, and retailers use Feedzai’s fraud prevention and anti-money laundering products to manage risk, while improving customer experience.  
  
You are going to be in charge of making our clients happy and successful. Everything you do matters: all your code, machine learning models, advisory, management, and other actions/roles will have a material impact on the way our clients run their business and how effectively we fight fraud and protect people from wrongdoing. You will be able to interact and meet many people, from widely different cultures around the world and understand the business like few others. You will be able to say you protect people on a daily basis. You will be challenged with new technology, new processes, and new mindsets and will be asked to contribute to ensure continuous improvement. Full, holistic view and impact is what you will get within Customer Success. Come and change the world with us.  
We want your incredible talent to drive growth and help our customers be successful.  You are a curious person, driven by the willing of wanting to learn and looking for answers for challenging problems. You are a good-humored team player, someone who’s reliable and accountable. You care for the quality of your work and for the success of the product you help developing.   
Responsibilities  
  
 Requirements  
  
Feedzai is an Equal Opportunity Employer.  
Feedzai does not accept unsolicited resumes from recruiters or employment agencies. 
",Mid-Senior level,Full-time,Engineering,"Information Technology and Services, Computer & Network Security, Computer Software"
Experience LLC,"Atlanta, GA, US",Data Scientist,2019-08-01,We are looking for an experienced Data Scientist to join our rapidly growing team! Our mission is to connect people to those ...,https://www.linkedin.com/jobs/view/data-scientist-at-experience-llc-1406796231?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Experience LLCAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Entertainment
MSys Technologies,"Atlanta, GA, US",Data Scientist,2019-07-27,The ideal candidate should have a strong experience and must be passionate about. We are looking for a Data Scientist who will play a key...,https://www.linkedin.com/jobs/view/data-scientist-at-msys-technologies-1396889025?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MSys TechnologiesAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
The Home Depot,"Atlanta, GA, US",Data Scientist (129731),2019-05-16,"Master's in Computer Science, Math or related quantitative field (or BS/BA in Computer Science, Math or related quantitative field and 5 ...",https://www.linkedin.com/jobs/view/data-scientist-129731-at-the-home-depot-1273765917?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Home DepotAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Construction, Retail, Financial Services"
Hiscox,"Atlanta, GA, US",Data Scientist,2019-08-02,This is a high impact role for a critical thinker who enjoys applying core technical skills and innovative thinking to solve complex ...,https://www.linkedin.com/jobs/view/data-scientist-at-hiscox-1407478564?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HiscoxAtlanta, GA, US 
 
",Not Applicable,Full-time,"Engineering, Information Technology","Financial Services, Insurance"
CoStar Group,"Atlanta, GA, US",Data Scientist,2019-08-02,We’re always looking for talent to help build the tools and analytics that harvest our big data and power our research operations and ...,https://www.linkedin.com/jobs/view/data-scientist-at-costar-group-1407476939?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CoStar GroupAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Commercial Real Estate, Information Technology and Services, Research"
Arby's,"Atlanta, GA, US",Data Scientist,2019-07-15,"An Inspire data scientist will have the opportunity to work on various data science projects across the Inspire portfolio (Arby's, BWW, ...",https://www.linkedin.com/jobs/view/data-scientist-at-arby-s-1373571855?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Arby'sAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Inspire Brands,"Atlanta, GA, US",Data Scientist,2019-07-24,"Required Minimum: 1-3 years of practical experience with data mining and analytics, database structure and ETL, predictive modeling, ...",https://www.linkedin.com/jobs/view/data-scientist-at-inspire-brands-1390482474?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Inspire BrandsAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
Purchasing Power,Greater Atlanta Area,Data Scientist,2019-07-09,"Experience with common data science toolkits, such as R, Python, MatLab, etc. Excellence in at least one of these is highly desirable. ...",https://www.linkedin.com/jobs/view/data-scientist-at-purchasing-power-1332732283?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Purchasing PowerGreater Atlanta Area 
Data Scientist  
  
Purchasing Power, Midtown Atlanta, GA  
  
Data Scientist  
Purchasing Power is seeking a data scientist that will help us discover the information hidden in vast amounts/multiple locations of data, and help us make smarter and faster decisions to deliver better results. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems that identify areas to drive incremental revenue and predict long term performance and customer activity.  
   
What you’ll do.  
The Data Scientist supports client data integration across the company’s global enterprise. Manages the retrieval, transformation, delivery, and exchange of data between both internal and external business systems across all business units and client base. Provides daily operational production support. Requires a strong understanding of discipline. Able to apply knowledge and experience to complex problems and develop recommendations. Makes decisions within broad parameters. Acts as an informal resource for others with less experience. Works with team members to provide operational support, documentation, and knowledge sharing of best practices.  
Responsibilities  
   
Preferred Competencies  
Selecting features, building and optimizing classifiers using machine learning techniques  
Data mining using state-of-the-art methods  
Enhancing data collection procedures to include information that is relevant for building analytic systems  
Processing, cleansing, and verifying the integrity of data used for analysis  
Doing ad-hoc analysis and presenting results in a clear concise manner  
Creating automated anomaly detection systems and constant tracking of its performance  
Developing a robust forecasting model that will predict revenue over a 18 month period based customer behavior, historical activity, and known future improvements/changes  
Assisting with the development and implementation of an EDM process  
Assist with training and coaching team members on advancing their predictive analytics skills  
QUALIFICATIONS:  
   
Bachelor’s Degree (preferably in Business, Analytics, Mathematics, or relevant field)  
Master’s Degree in Data Analytics/Data Science preferred  
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.  
Experience with common data science toolkits, such as R, Python, MatLab, etc. Excellence in at least one of these is highly desirable.  
Extensive experience with SAS. (Current tool primarily used)  
Great communication skills and the ability to communicate complex concepts in simple terms  
Experience with data visualization tools, and the ability to visualize data in an executive consumption format  
Good applied statistics skills, such as distributions, statistical testing, regression, etc.  
Data-oriented personality  
Why Purchasing Power?  
We are the leading specialty e-retailer offering consumer products, vacations and online education services through an easy and convenient payment plan. Our customers love us because we make paying for their purchases stress- and hassle-free. The automatic payments help them to avoid penalty fees and ballooning interest associated with other payment options. While the fixed payment duration options empower them to budget more efficiently. Ours is a revolutionary e-commerce experience that gives customers access to a better life combined with a responsible way to buy.Purchasing Power is ‘Powering People to a Better Life™’ through its employee purchase program, financial literacy efforts and charitable contributions.  
For more information, visit www.PurchasingPower.com  
   
   
Purchasing Power is an equal opportunity employer. At Purchasing Power, we make all employment decisions, which include hiring, promoting, transferring, demoting, evaluating, compensating and separating, without regard to sex, sexual orientation, gender identity, race, color, religion, age, national origin, pregnancy, citizenship, disability, service in the uniform services, or any other classification protected by federal, state or local law. 
",Associate,Full-time,"Analyst, Finance, Marketing","Retail, Consumer Goods, Financial Services"
OM Partners,"Atlanta, GA, US",Data Scientist,2019-04-10,You have an entrepreneurial mindset in looking for innovative solutions for our customers’ analytics and forecasting problems. You are ...,https://www.linkedin.com/jobs/view/data-scientist-at-om-partners-1215490954?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OM PartnersAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Logistics and Supply Chain"
FullStory,Greater Atlanta Area,Data Scientist,2019-07-22,"We’re doing that by building an ambitiously high-scale platform that records, analyzes, and humanizes more customer experience data than...",https://www.linkedin.com/jobs/view/data-scientist-at-fullstory-1387396069?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FullStoryGreater Atlanta Area 
FullStory’s mission is to improve the web for all users. We’re doing that by building an ambitiously high-scale platform that records, analyzes, and humanizes more customer experience data than any other technology on the web.  
  
We’re adding talented Data Scientists to our Data Science & Analytics team to both accelerate the development of in-app features that benefit our customers, as well as create internal tools to help make our company more “bionic”—smarter, faster, and more scalable. FullStory’s Data Scientists are, therefore, not just critical thinkers in the realm of data research and analysis, but also proficient developers who can turn important insights into tangible outputs.  
  
A day in the life:  
  
This job might be for you if:  
",Director,Full-time,"Engineering, Analyst, General Business","Internet, Computer Software"
Georgia-Pacific LLC,"Atlanta, GA, US",DATA SCIENTIST,2019-07-15,"You know us already! What You Will Need. Experience with coding and statistical modeling skills in R, Python or SAS. At least Two years ...",https://www.linkedin.com/jobs/view/data-scientist-at-georgia-pacific-llc-1373497497?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Georgia-Pacific LLCAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Paper & Forest Products
Jobspring Partners,"Atlanta, GA, US",Senior Data Scientist,2019-07-29,What You Will Be Doing. Required Skills & Experience. Desired Skills & Experience. Experience within academia is a must. Experience ...,https://www.linkedin.com/jobs/view/senior-data-scientist-at-jobspring-partners-1402332214?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersAtlanta, GA, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
",Mid-Senior level,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
IFG Companies,"Atlanta, GA, US",Data Scientist,2019-07-30,The ideal candidate will have previous Data Modeling experience. The ideal candidate will have previous Data Modeling experience. ...,https://www.linkedin.com/jobs/view/data-scientist-at-ifg-companies-1390706510?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IFG CompaniesAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
Apex Systems,Greater Atlanta Area,Sr. Data Scientist,2019-07-25,"This role is responsible for extracting, managing, and analyzing complex administrative healthcare data and applying ML/AI concepts to ...",https://www.linkedin.com/jobs/view/sr-data-scientist-at-apex-systems-1393760943?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Apex SystemsGreater Atlanta Area 
Sr. Data Scientist- Machine Learning/AI, Data Science and Analytics  
   
The Sr. Data Scientist is driven by an interest in solving complex problems through data exploration and analysis. They are highly analytically minded and have a robust technical tool kit. They are early in their analytics career with a drive to build a portfolio of complex modeling experience in the healthcare sector. The Sr. Data Scientist will be responsible for executing all steps in the analytic process to produce high quality, reproducible results. They will work with a team of other analyst to support the development of processes and technologies to improve patient outcomes. This role is responsible for extracting, managing, and analyzing complex administrative healthcare data and applying ML/AI concepts to uncover opportunities for process improvement.  
PLEASE NOTE: This position is based in Atlanta, GA in our west midtown office.  
   
Responsibilities  
   
Requirements  
   
   
   
   
  
If interested, please send your resume to Erin Freier at efreier@apexsystems.com  
  
  
  
EEO Employer  
Apex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystemsinc.com or 844-463-6178. 
",Mid-Senior level,Full-time,"Analyst, Engineering, Health Care Provider",Information Technology and Services
Intercontinental Exchange,"Atlanta, GA, US",Data Scientist,2019-07-30,"Advanced communication skills with the ability to summarize findings and present in a clear, concise manner to peers, management, and ...",https://www.linkedin.com/jobs/view/data-scientist-at-intercontinental-exchange-1389272039?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Intercontinental ExchangeAtlanta, GA, US 
",Not Applicable,Full-time,"Quality Assurance, Information Technology, Engineering",Financial Services
Intuitive,"Norcross, GA, US",Data Scientist,2019-07-30,"Competency Requirements: (Competency is based on: education, training, skills and experience). Experience with cloud compute environments...",https://www.linkedin.com/jobs/view/data-scientist-at-intuitive-1389221536?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IntuitiveNorcross, GA, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Medical Devices, Information Technology and Services"
Mozilla,"Atlanta, GA, US",Senior Data Scientist,2019-07-26,We could use your help. You have excellent communication skills and experience presenting results in a concise manner (e.g. through ...,https://www.linkedin.com/jobs/view/senior-data-scientist-at-mozilla-1395865965?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MozillaAtlanta, GA, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
Gallup,Greater Atlanta Area,Senior Data Scientist,2019-07-29,Minimum of eight years of experience conducting analysis and writing code in Python and/or R is required; experience with an additional ...,https://www.linkedin.com/jobs/view/senior-data-scientist-at-gallup-1254621292?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GallupGreater Atlanta Area 
 
Explore new avenues of social research with data no one else in the world has.  
  
As a senior data scientist at Gallup, you’ll help clients effectively use data to make better decisions. Applying your knowledge of various statistical and machine learning techniques to lead a wide variety of challenging projects — ranging from designing custom builds for client needs to automating the challenging problems clients face every day, you’ll partner with client teams to increase Gallup’s global impact. In this role, you’ll explain and predict large-scale social behavior (e.g., consumer spending, lifestyle trends, political stability, election outcomes, and employee performance and retention) using data from Gallup, the web and third parties (e.g., governments, IGOs and NGOs). You’ll mentor and develop other data scientists, encouraging them to learn and grow their technical and consulting skill sets. In short, you’ll be a senior leader who’ll further develop data science at Gallup, helping us change the world.  
   
Who we want:  
  
Curious researchers who are committed to using their talents in advanced analytics to give global organizations critical advice about their growing needs.  
Natural leaders who apply their instincts and expertise to discover breakthroughs that are key to clients’ growth.  
Driven achievers who can manage multiple projects, set a standard of excellence and follow through on commitments for exceptional results.  
Team players who instinctively connect with others, understand individuals’ needs and share their passion for analytics to achieve shared goals.  
Data wizards who excel at building predictive models using various data sources and techniques to inform practical business decisions.  
  
What you need:  
  
  
What we offer:  
  
  
",Mid-Senior level,Full-time,"Science, Information Technology, Consulting","Management Consulting, Information Technology and Services, Market Research"
Collage.com,"Atlanta, GA, US",Senior Data Scientist,2019-06-12,"The ideal candidate will be highly self-motivated and inquisitive, with strong analytical skills, extreme attention to detail and a ...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-collage-com-1312064226?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Collage.comAtlanta, GA, US 
",Associate,Full-time,Other,"Computer Software, Internet, Staffing and Recruiting"
Barry-Wehmiller Design Group,"Atlanta, Georgia",Data Scientist - Sr. Solution Architect,2019-07-31,"    Proven experience creating optimal physical data models of datasets, creating and maintaining data maps and systems ...",https://www.linkedin.com/jobs/view/data-scientist-sr-solution-architect-at-barry-wehmiller-design-group-1404493499?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Barry-Wehmiller Design GroupAtlanta, Georgia 
The Data Scientist will work with clients and solution team members to implement innovative information technology (IT) and operational technology (OT) solutions with the goal of employing advanced analytic methods and predictive analysis for external clients. Collaborates and partners with key leaders within the firm to identify and document IT/OT information requirements that model manufacturing operations, product lines, and preventative machine maintenance. This role will be a leader in developing new innovative real-time analytic opportunities, comprehensive predictive analytic solution approaches, and relevant proposals. This role requires comprehensive knowledge of the subject matter, including predictive/real-time analytics, statistical modeling, regression analysis, automation, artificial intelligence, and information management processes within client enterprises. In addition, this key role will be responsible for analyzing and translating business IT/OT requirements into an information architecture and blueprint that solves unique business and operational solutions within manufacturing.  
Responsibilities  
·       Serve as a subject matter expert in advanced analytics and perform data analysis tasks that contribute to client’s mission and vision  
·       Creation of functional design deliverables, IoT data models, perform design walk through with client, transition solution designs to teams, and support during testing and deployment  
·       Proven track record of working autonomously to deliver high quality advanced analytics prototypes in an agile environment  
·       Solid understanding of information management, including metadata, glossaries, controlled vocabularies, master data, reference data and how application transactions and device events are influenced by these data elements  
·       Gather data requirements to create and maintain entity relationship models and logical and physical data models that conform to existing standards and conventions in support of IoT and IT/OT solutions  
·       Provide leadership and guidance with real-time data processing strategies, including steams and SCADA systems  
·       Proven experience creating optimal physical data models of datasets, creating and maintaining data maps and systems interrelationship diagrams for data domains and systems  
·       Highly skilled in conceptual, logical and physical data modeling as related to IoT and big data  
·       Collaborate with DBAs, architects, subject area owners to build scalable data solutions  
·       Partner with security architects to ensure compliance with data security and privacy mandates  
·       Develop data mapping “as-is” and “to-be” documents for data development teams to use  
·       Experience defining greenfield solutions for manufacturing IoT  
·       Research to identify effective data designs, new tools and methodologies for data analysis  
·       Maintain documentation of data models and data flows, including relationships, constraints and metadata  
·       Publish and conduct model reviews with business and technical project teams  
·       Contribute creative problem solving with the ability to present multiple solutions and potential side effects  
·       Manage data modeling oriented question and answer and collaborations sessions across various stakeholders at the client sites  
·       Work directly with clients to understand and document information requirements, analyze recommendations, develop estimates and execute a mutually developed plan  
·       Execute agile-based projects that deliver incremental value to client stakeholders and sponsors  
·       Assist within the analytics full lifecycle and lead diverse team to successfully deliver analytics and reporting to clients  
·       Proven ability to analyze and generate operational reports, metrics, and KPIs  
·       Work with Design Group clients within operations to ensure all data models are covered in analytics solution and implemented to meet agreed to requirements  
·       Demonstrated best practice leadership in the fields of database, data warehousing or data sciences  
Skills and Qualifications  
Business Skills  
Exceptional communication skills and the ability to communicate appropriately at all levels of the organization (with clients and leadership)  
Team player able to work effectively at all levels of an organization with the ability to influence others to move toward consensus  
Strong situational analysis and decision making abilities  
A broad, enterprise-wide view of the business and varying degrees of appreciation for strategy, processes and capabilities, enabling technologies, and governance  
The ability to recognize functional / technical interdependencies and redundancies (within logical and technical data models) in support of IT/OT  
The ability to apply modeling  principles to business operations and advanced manufacturing solutions  
The ability to assimilate and correlate disconnected documentation and diagrams, and articulate their collective relevance to the organization and to high-priority business issues and solutions based on data needs  
Experience using model-based representations that can be adjusted as required to collect, aggregate or disaggregate complex and conflicting information about manufacturing operations and real-time/predictable data needs  
Demonstrate critical thinking and decision making skills  
Strong analytical and problem-solving skills  
Technical Skills  
Extensive experience with data integration platforms, including ETL, Master Data Management, and Data Quality (Informatica BOBJ, Microsoft Data Services, SAP Data Services, or equivalents)  
Relevant experience within analytic toolsets (Microsoft BI, Tableau, Qlikview, Birst, or equivalents)  
Extensive experience with statistical and predictive analysis tools (SAS, SPSS, Sinsense, Microsoft R, or equivalents)  
Extensive experience with data analysis languages (SQL, Python, R, Julia, etc.)  
Proven experience with developing machine learning systems in a professional or academic environment  
A deep understanding of the mathematical foundations of machine learning algorithms  
Strong computer science fundamentals (notably algorithms and data structures, distributed systems and information retrieval)  
Experience with relational database technology and distributed data storage and processing systems, including big data and cloud technologies  
Ability to develop data models and supporting architectures to scale to masses of connected devices, and implementing predictive algorithms for generating insights on sensor data sets  
A strong programmer, with experience in both scripting languages and strongly typed programming languages  
A willingness to learn and use new technologies, strategies, tools, and components  
Strong written and verbal skills, with an ability to explain complex concepts to a varied audience  
Ability to develop information architectures to fulfill predictive analytic capabilities, including data modeling (Logical and Technical)  
Experience with Modern Analytics and data modeling for Self Service, Analytic Tools, Machine Learning NLP, Predictive Analytics, Custom Extensions  
Ability to use various data modeling tools (Enterprise Architect, ER/Studio, PowerDesigner, TOAD, etc.)  
Education  
Bachelor’s degree or relative professional experience required. Knowledge of various data analysis tools and programming languages is preferred  
Experience  
5+ years working as a data scientist within analytics and information management domain (Manufacturing and Operations preferred)  
Travel  
Willing and able to travel, approximately 50%, as necessary for project requirements to include, but not limited to, project installation and start-up activities, client meetings, company sponsored meeting, trainings, industry related seminars, forums, or conventions, etc. 
",Mid-Senior level,Full-time,"Consulting, Information Technology","Construction, Information Technology and Services, Mechanical or Industrial Engineering"
Mozilla,"Portland, OR, US",Senior Data Scientist,2019-07-26,We could use your help. You have excellent communication skills and experience presenting results in a concise manner (e.g. through ...,https://www.linkedin.com/jobs/view/senior-data-scientist-at-mozilla-1395868302?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MozillaPortland, OR, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
