company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
PRGX Global Inc.,"Atlanta, GA, US",Data Scientist,2019-07-07,"The position requires a team player that seeks to supplement their skills through the use of project experience, self-study, and ongoing ...",https://www.linkedin.com/jobs/view/data-scientist-at-prgx-global-inc-1406044317?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PRGX Global Inc.Atlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Management Consulting, Financial Services"
Wells Fargo,"Atlanta, GA, US",NLP Data Scientist /Analytic Consultant 4,2019-08-01,The ideal candidate will be able to think outside the box to uncover new ways to analyze unstructured data leveraging our Open Source ...,https://www.linkedin.com/jobs/view/nlp-data-scientist-analytic-consultant-4-at-wells-fargo-1406085638?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Wells FargoAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Banking, Financial Services"
Booz Allen Hamilton,"Atlanta, GA, US","Informatics Data Scientist, Senior",2019-07-12,"10+ years of experience with a wide variety of IT areas, as applied to public health, including information retrieval technology, ...",https://www.linkedin.com/jobs/view/informatics-data-scientist-senior-at-booz-allen-hamilton-1373569605?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonAtlanta, GA, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Financial Services"
Jobs @ TheJobNetwork,"Atlanta, GA, US",Data Scientist SME,2019-08-04,"Leidos' Public Health Division is seeking a Data Scientist SME for our Atlanta, GA office. Technical experience with predictive analytics...",https://www.linkedin.com/jobs/view/data-scientist-sme-at-jobs-%40-thejobnetwork-1398355448?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Cvent,"Atlanta, GA, US",Data Scientist,2019-07-09,What You Will Do. Work with large amounts of data to identify opportunities that would help improve the experience for Cvent customers. ...,https://www.linkedin.com/jobs/view/data-scientist-at-cvent-1406038352?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CventAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
NewGig Recruiting,"Atlanta, GA, US",Data Scientist Manager,2019-07-29,Leading Product Manufacturer in the Atlanta area is seeking a Data Science Manager with hands on machine learning and team leadership. We...,https://www.linkedin.com/jobs/view/data-scientist-manager-at-newgig-recruiting-1401957007?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NewGig RecruitingAtlanta, GA, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Mid-Senior level,Full-time,Other,"Electrical/Electronic Manufacturing, Construction, Mechanical or Industrial Engineering"
HR Multinational Corp.,"Atlanta, GA, US",Data Scientist,2019-08-04,"Experience with data querying languages, and statistical or mathematical software. Top candidates will be persistent, and have excellent ...",https://www.linkedin.com/jobs/view/data-scientist-at-hr-multinational-corp-1411318846?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HR Multinational Corp.Atlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Food & Beverages, Staffing and Recruiting, Human Resources"
Cox Automotive Inc.,"Atlanta, GA, US",Sr Data Scientist,2019-07-27,Must have at least 3+ years of actual working experience performing advanced quantitative analyses. Experience with deploying models in ...,https://www.linkedin.com/jobs/view/sr-data-scientist-at-cox-automotive-inc-1407398186?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cox Automotive Inc.Atlanta, GA, US 
",Associate,Full-time,Other,"Automotive, Information Technology and Services"
Quest Groups LLC,Greater Atlanta Area,Senior Data Scientist - Product Analytics,2019-07-17,"Research or expertise in one or more of the following: User Experience Research, Natural Language Processing, Hierarchical/Multilevel ...",https://www.linkedin.com/jobs/view/senior-data-scientist-product-analytics-at-quest-groups-llc-1357081541?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Quest Groups LLCGreater Atlanta Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Senior  Data Scientist - Product Analytics   - in Atlanta OR REMOTE  
  
Strong working knowledge of research methodology and statistical techniques including experimentation, statistical inference, and machine learningExperience performing advanced data analytics in a business, academic, or related context (e.g., high-tech, market research, management consulting, operations research, finance, etc.)Ability to explain value of different analytic methods, and the output of data analyses, to non-technical audiences, including executives and managers  
5 years of experience as a high-performing Data Scientist on a product team, including mentorship of more junior team members. Formal management experience preferred  
Bachelor's degree in quantitative field, advanced degree preferredSignificant coding experience with data/statistical packages (eg. SQL/Hive, R, Python (Pandas + Statsmodels + Scikit-learn), Pig, Julia, D3.js)Research or expertise in one or more of the following: User Experience Research, Natural Language Processing, Hierarchical/Multilevel Regression, Data Visualization, Deep Learning, Social Network Analysis, etc. 
",Mid-Senior level,Full-time,Engineering,Computer Software
Barry-Wehmiller Design Group,"Atlanta, Georgia",Data Scientist - Sr. Solution Architect,2019-07-31,"    Proven experience creating optimal physical data models of datasets, creating and maintaining data maps and systems ...",https://www.linkedin.com/jobs/view/data-scientist-sr-solution-architect-at-barry-wehmiller-design-group-1404493499?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Barry-Wehmiller Design GroupAtlanta, Georgia 
The Data Scientist will work with clients and solution team members to implement innovative information technology (IT) and operational technology (OT) solutions with the goal of employing advanced analytic methods and predictive analysis for external clients. Collaborates and partners with key leaders within the firm to identify and document IT/OT information requirements that model manufacturing operations, product lines, and preventative machine maintenance. This role will be a leader in developing new innovative real-time analytic opportunities, comprehensive predictive analytic solution approaches, and relevant proposals. This role requires comprehensive knowledge of the subject matter, including predictive/real-time analytics, statistical modeling, regression analysis, automation, artificial intelligence, and information management processes within client enterprises. In addition, this key role will be responsible for analyzing and translating business IT/OT requirements into an information architecture and blueprint that solves unique business and operational solutions within manufacturing.  
Responsibilities  
·       Serve as a subject matter expert in advanced analytics and perform data analysis tasks that contribute to client’s mission and vision  
·       Creation of functional design deliverables, IoT data models, perform design walk through with client, transition solution designs to teams, and support during testing and deployment  
·       Proven track record of working autonomously to deliver high quality advanced analytics prototypes in an agile environment  
·       Solid understanding of information management, including metadata, glossaries, controlled vocabularies, master data, reference data and how application transactions and device events are influenced by these data elements  
·       Gather data requirements to create and maintain entity relationship models and logical and physical data models that conform to existing standards and conventions in support of IoT and IT/OT solutions  
·       Provide leadership and guidance with real-time data processing strategies, including steams and SCADA systems  
·       Proven experience creating optimal physical data models of datasets, creating and maintaining data maps and systems interrelationship diagrams for data domains and systems  
·       Highly skilled in conceptual, logical and physical data modeling as related to IoT and big data  
·       Collaborate with DBAs, architects, subject area owners to build scalable data solutions  
·       Partner with security architects to ensure compliance with data security and privacy mandates  
·       Develop data mapping “as-is” and “to-be” documents for data development teams to use  
·       Experience defining greenfield solutions for manufacturing IoT  
·       Research to identify effective data designs, new tools and methodologies for data analysis  
·       Maintain documentation of data models and data flows, including relationships, constraints and metadata  
·       Publish and conduct model reviews with business and technical project teams  
·       Contribute creative problem solving with the ability to present multiple solutions and potential side effects  
·       Manage data modeling oriented question and answer and collaborations sessions across various stakeholders at the client sites  
·       Work directly with clients to understand and document information requirements, analyze recommendations, develop estimates and execute a mutually developed plan  
·       Execute agile-based projects that deliver incremental value to client stakeholders and sponsors  
·       Assist within the analytics full lifecycle and lead diverse team to successfully deliver analytics and reporting to clients  
·       Proven ability to analyze and generate operational reports, metrics, and KPIs  
·       Work with Design Group clients within operations to ensure all data models are covered in analytics solution and implemented to meet agreed to requirements  
·       Demonstrated best practice leadership in the fields of database, data warehousing or data sciences  
Skills and Qualifications  
Business Skills  
Exceptional communication skills and the ability to communicate appropriately at all levels of the organization (with clients and leadership)  
Team player able to work effectively at all levels of an organization with the ability to influence others to move toward consensus  
Strong situational analysis and decision making abilities  
A broad, enterprise-wide view of the business and varying degrees of appreciation for strategy, processes and capabilities, enabling technologies, and governance  
The ability to recognize functional / technical interdependencies and redundancies (within logical and technical data models) in support of IT/OT  
The ability to apply modeling  principles to business operations and advanced manufacturing solutions  
The ability to assimilate and correlate disconnected documentation and diagrams, and articulate their collective relevance to the organization and to high-priority business issues and solutions based on data needs  
Experience using model-based representations that can be adjusted as required to collect, aggregate or disaggregate complex and conflicting information about manufacturing operations and real-time/predictable data needs  
Demonstrate critical thinking and decision making skills  
Strong analytical and problem-solving skills  
Technical Skills  
Extensive experience with data integration platforms, including ETL, Master Data Management, and Data Quality (Informatica BOBJ, Microsoft Data Services, SAP Data Services, or equivalents)  
Relevant experience within analytic toolsets (Microsoft BI, Tableau, Qlikview, Birst, or equivalents)  
Extensive experience with statistical and predictive analysis tools (SAS, SPSS, Sinsense, Microsoft R, or equivalents)  
Extensive experience with data analysis languages (SQL, Python, R, Julia, etc.)  
Proven experience with developing machine learning systems in a professional or academic environment  
A deep understanding of the mathematical foundations of machine learning algorithms  
Strong computer science fundamentals (notably algorithms and data structures, distributed systems and information retrieval)  
Experience with relational database technology and distributed data storage and processing systems, including big data and cloud technologies  
Ability to develop data models and supporting architectures to scale to masses of connected devices, and implementing predictive algorithms for generating insights on sensor data sets  
A strong programmer, with experience in both scripting languages and strongly typed programming languages  
A willingness to learn and use new technologies, strategies, tools, and components  
Strong written and verbal skills, with an ability to explain complex concepts to a varied audience  
Ability to develop information architectures to fulfill predictive analytic capabilities, including data modeling (Logical and Technical)  
Experience with Modern Analytics and data modeling for Self Service, Analytic Tools, Machine Learning NLP, Predictive Analytics, Custom Extensions  
Ability to use various data modeling tools (Enterprise Architect, ER/Studio, PowerDesigner, TOAD, etc.)  
Education  
Bachelor’s degree or relative professional experience required. Knowledge of various data analysis tools and programming languages is preferred  
Experience  
5+ years working as a data scientist within analytics and information management domain (Manufacturing and Operations preferred)  
Travel  
Willing and able to travel, approximately 50%, as necessary for project requirements to include, but not limited to, project installation and start-up activities, client meetings, company sponsored meeting, trainings, industry related seminars, forums, or conventions, etc. 
",Mid-Senior level,Full-time,"Consulting, Information Technology","Construction, Information Technology and Services, Mechanical or Industrial Engineering"
Amazon Web Services (AWS),"Atlanta, GA, US",Senior Data Scientist - Nationwide Opportunities,2019-08-03,"If you have experience with AI, including building ML or DL models, we’d like to have you on our team. Previous experience in a ML or ...",https://www.linkedin.com/jobs/view/senior-data-scientist-nationwide-opportunities-at-amazon-web-services-aws-1354371273?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Atlanta, GA, US 
",Mid-Senior level,Full-time,"Consulting, Information Technology, Engineering","Computer Software, Information Technology and Services, Internet"
ClearanceJobs,"Atlanta, GA, US","Informatics Data Scientist, Senior with Security Clearance",2019-07-22,"We have an opportunity for you to use your leadership and analytical skills to improve public health operations. You'll mentor teammates,...",https://www.linkedin.com/jobs/view/informatics-data-scientist-senior-with-security-clearance-at-clearancejobs-1387447318?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsAtlanta, GA, US 
",Associate,Full-time,Other,Defense & Space
InterContinental Hotels Group (IHG®),"Atlanta, GA, US",Senior Data Scientist,2019-07-29,"What we need from you. You need to show us you care, that you notice the little things that make a difference to guests as well as always...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-intercontinental-hotels-group-ihg%C2%AE-1401865651?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InterContinental Hotels Group (IHG®)Atlanta, GA, US 
",Associate,Full-time,Other,Hospitality
CyberCoders,"Atlanta, GA, US",Sr. Data Scientist,2019-08-01,What You Will Be Doing. More Than 5 Years Of Experience And Knowledge Of. Series E company located in Atlanta with over 300 million in ...,https://www.linkedin.com/jobs/view/sr-data-scientist-at-cybercoders-1394658226?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CyberCodersAtlanta, GA, US 
",Mid-Senior level,Full-time,Engineering,"Construction, Information Technology and Services, Computer Software"
Harnham,"Portland, Oregon Area",Principal Data Scientist,2019-07-16,"YOUR SKILLS AND EXPERIENCE. As a Principal Data Scientist, you can expect a base salary between $170,000 to $200,000 (based on experience...",https://www.linkedin.com/jobs/view/principal-data-scientist-at-harnham-1334246237?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, Oregon Area 
 
PRINCIPAL DATA SCIENTIST  
Principal Data Scientist - Personalization  
Beaverton, Oregon $170,000 - $200,000 + Competitive Benefits  
   
THE COMPANY  
   
THE ROLE  
As a Principal Data Scientist - Personalization you will…  
   
YOUR SKILLS AND EXPERIENCE  
   
THE BENEFITS  
As a Principal Data Scientist, you can expect a base salary between $170,000 to $200,000  (based on experience) plus competitive benefits including:  
   
HOW TO APPLY  
Please register your interest by sending your CV to Kristianna Chung via the Apply link on this page 
",Mid-Senior level,Full-time,"Engineering, Science, Information Technology","Retail, Apparel & Fashion, Staffing and Recruiting"
Agoda,"Portland, OR, US",Senior Machine Learning Product Scientist,2019-07-17,At Our Core We Are The Masters Of Combining Science And Business; Our Ideal Candidate Would Be Able To Do The Same With The Following ...,https://www.linkedin.com/jobs/view/senior-machine-learning-product-scientist-at-agoda-1358324424?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgodaPortland, OR, US 
",Mid-Senior level,Full-time,"Information Technology, Engineering",Internet
Vacasa,"Portland, OR, US","Senior Machine Learning Engineer - Portland, OR",2019-07-31,What We’re Looking For. We're looking for a self-driven machine-learning engineer or full-stack data scientist who wants to make an ...,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-portland-or-at-vacasa-1406350748?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VacasaPortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Internet, Human Resources"
Big Cloud,"Portland, Oregon Area",Data Scientist,2019-07-31,"They are seeking to recruit a Data Scientist. Big Data / real-time data processing platform experience (Spark, Hadoop, Flink, etc) Are ...",https://www.linkedin.com/jobs/view/data-scientist-at-big-cloud-1403944886?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big CloudPortland, Oregon Area 
 
Are you a Data Scientist with client facing experience? Can you design and deliver machine learning solutions to clients? Do you want to work or one of the hottest AI companies?  
   
One of the worlds most successful AI companies is expanding their customer facing solutions and services practice. They are seeking to recruit a Data Scientist.  
   
You'll be responsible for managing client data science projects including; demonstrations, developong proof of concepts, managing success criteria and training users.  
   
Other responsibilities will include:  
  
You'll have…  
  
Ideally…  
",Mid-Senior level,Full-time,"Information Technology, Engineering",Computer Software
HR Multinational Corp.,"Portland, OR, US",Data Scientist,2019-08-04,"Experience with data querying languages, and statistical or mathematical software. Top candidates will be persistent, and have excellent ...",https://www.linkedin.com/jobs/view/data-scientist-at-hr-multinational-corp-1411327574?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HR Multinational Corp.Portland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Food & Beverages, Staffing and Recruiting, Human Resources"
Ampere,"Portland, OR, US","SoC Verification, Staff Engineer",2019-02-14,"Development experience in languages common to the industry (e.g., Verilog, SystemVerilog, C, C++, Perl, Python). BSEE & 6+ yrs OR MSEE & ...",https://www.linkedin.com/jobs/view/soc-verification-staff-engineer-at-ampere-1119514819?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Entry level,Full-time,Quality Assurance,"Computer Hardware, Computer Software, Semiconductors"
Amazon Web Services (AWS),"Portland, OR, US",Data Scientist - Nationwide Opportunities,2019-07-21,"If you have experience with AI, including building ML or DL models, we’d like to have you on our team. Combination of deep technical ...",https://www.linkedin.com/jobs/view/data-scientist-nationwide-opportunities-at-amazon-web-services-aws-1331945935?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Portland, OR, US 
",Not Applicable,Full-time,"Consulting, Information Technology, Engineering","Computer Software, Information Technology and Services, Internet"
Harnham,"Portland, OR, US",Principal Data Scientist,2019-06-10,"As a Principal Data Scientist, you can expect a base salary between $170,000 to $200,000 (based on experience) plus competitive benefits ...",https://www.linkedin.com/jobs/view/principal-data-scientist-at-harnham-1345229951?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Financial Services"
Ampere,"Portland, OR, US","Design Engineer (Timing), Staff to Sr. Staff",2019-02-19,Working experience in flow and infrastructure development for timing closure of block and chip-level. Experience with large design STA ...,https://www.linkedin.com/jobs/view/design-engineer-timing-staff-to-sr-staff-at-ampere-1175880633?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","CPU Memory Subsystem Design Engineer, Principal to Senior Principal",2019-07-27,"We are looking for CPU Memory Subsystem Designers to help us grow our team. Strong analytical skills with ability to create, measure, and...",https://www.linkedin.com/jobs/view/cpu-memory-subsystem-design-engineer-principal-to-senior-principal-at-ampere-1385113750?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Director,Full-time,"Design, Art/Creative, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","IC Package Design Engineer, Principal",2019-02-14,Our Hardware Design Engineering organization is seeking a Senior Package Electrical Design Engineer to implement high-performance ...,https://www.linkedin.com/jobs/view/ic-package-design-engineer-principal-at-ampere-1119927861?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Harnham,"Portland, OR, US",Senior Data Scientist,2019-04-18,"Are you an experienced Data Scientist looking for an exciting challenge? Based out of Portland, you'll be working with an organization ...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-harnham-1228393453?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, OR, US 
",Associate,Full-time,Other,"Marketing and Advertising, Computer Software, Financial Services"
Ampere,"Portland, OR, US","System Software, Principal Engineer",2019-03-11,"The Ampere Software Team is looking for innovative, motivated and passionate Senior System Software Engineers (Distinguished Engineer ...",https://www.linkedin.com/jobs/view/system-software-principal-engineer-at-ampere-1208765351?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","Product Marketing, Senior Director",2019-07-14,"Minimum 15+ years of technology product management or marketing experience, with a balanced mix of technical knowledge and business ...",https://www.linkedin.com/jobs/view/product-marketing-senior-director-at-ampere-1333829380?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Director,Full-time,"Product Management, Marketing","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","CPU Design Engineer, Senior Principal",2019-06-06,"We are looking for CPU Logic Designers to help us grow our team. Strong analytical skills with ability to create, measure, and evaluate ...",https://www.linkedin.com/jobs/view/cpu-design-engineer-senior-principal-at-ampere-1331830666?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","Technical Recruiter, Senior (Contract)",2019-03-14,Proven experience using innovative research & sourcing methods to hire niche skills and ‘hard to fill’ roles. Manage the staffing ...,https://www.linkedin.com/jobs/view/technical-recruiter-senior-contract-at-ampere-1167608700?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Contract,Human Resources,"Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","CPU Logic Design, Sr Staff Engineer",2019-02-14,"We are looking for CPU Logic Designers to help us grow our team. Experience with logic optimization for power, area and timing tradeoffs.",https://www.linkedin.com/jobs/view/cpu-logic-design-sr-staff-engineer-at-ampere-1161861641?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","Design Verification Engineer, Staff to Principal",2019-07-08,Experience developing verification environments in one or more industry standard languages like SVTB UVM/OVM. Programming experience in ...,https://www.linkedin.com/jobs/view/design-verification-engineer-staff-to-principal-at-ampere-1396733287?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","Field Applications Engineer, Senior (Pacific Northwest US)",2019-07-23,Ampere is looking for a talented engineer to work as a Senior Field Applications Engineer (FAE)/ Solutions Engineer and Senior Member of ...,https://www.linkedin.com/jobs/view/field-applications-engineer-senior-pacific-northwest-us-at-ampere-1389698281?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Harnham,"Portland, OR, US",Principal Data Scientist,2019-04-18,"Are you an experienced Data Scientist looking for an exciting challenge? Based out of Portland, you'll be working with an organization ...",https://www.linkedin.com/jobs/view/principal-data-scientist-at-harnham-1228394185?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Financial Services"
Booz Allen Hamilton,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-06-21,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-booz-allen-hamilton-1360045022?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
"OneinaMil, LLC","Honolulu, HI, US",Data Science Machine Learning Lead,2019-08-03,"Our client is looking for an experienced data scientist, machine learning engineer, or artificial intelligence specialist who knows how ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-oneinamil-llc-1410797157?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OneinaMil, LLCHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
ClearedJobs.Net,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-07-03,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-clearedjobs-net-1399580671?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Telecommunications"
"Precision Solutions, LLC","Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-01-07,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-llc-1056884099?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Solutions, LLCHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
"Precision Solutions, Inc.","Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-07-10,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-inc-1412192321?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Solutions, Inc.Honolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Management Consulting"
ClearanceJobs,"Honolulu, HI, US",Data Science Machine Learning Lead with Security Clearance,2019-07-16,"We're looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-with-security-clearance-at-clearancejobs-1380511938?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
HR Multinational Corp.,"Honolulu, HI, US",Data Scientist,2019-08-04,"Top candidates will be persistent, and have excellent analytical and problem-solving skills. Experience with data querying languages, and...",https://www.linkedin.com/jobs/view/data-scientist-at-hr-multinational-corp-1411267950?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HR Multinational Corp.Honolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Food & Beverages, Staffing and Recruiting, Human Resources"
Booz Allen Hamilton,"Honolulu, HI, US",Data Scientist,2019-07-05,"You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared ...",https://www.linkedin.com/jobs/view/data-scientist-at-booz-allen-hamilton-1355384704?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
ClearedJobs.Net,"Honolulu, HI, US","Data Scientist, Senior",2019-07-04,"Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in ...",https://www.linkedin.com/jobs/view/data-scientist-senior-at-clearedjobs-net-1401671958?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetHonolulu, HI, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Telecommunications"
ClearanceJobs,"Honolulu, HI, US",Data Scientist with Security Clearance,2019-07-18,"Participation in partnerships with data science leaders, like our work with NVIDIA to deliver Deep Learning Institute (DLI) training to ...",https://www.linkedin.com/jobs/view/data-scientist-with-security-clearance-at-clearancejobs-1397143510?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
